sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
24	1	Kristin's piano teachers see one rough school and Florence's electricians see two.	Kristin's piano teachers see one school and Florence's electricians see two rough.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
25	1	A lot of governments describe a few unsure senators and Meredith's lawyers describe several.	A lot of governments describe a few senators and Meredith's lawyers describe several unsure.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
26	1	Charles's associates had taken one gray skirt and Sheila's podiatrist had taken a lot.	Charles's associates had taken one skirt and Sheila's podiatrist had taken a lot gray.	-239.0	-239.0	-10.375	-10.375	False	False	syntax	ellipsis
27	1	Laurie cares for four ill sisters and every cashier cares for five.	Laurie cares for four sisters and every cashier cares for five ill.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
28	1	Tiffany was stunning a few displeased nieces of and bananas are stunning several.	Tiffany was stunning a few nieces of and bananas are stunning several displeased.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
29	1	These sisters of Bradley shocks four big mothers and these girls' dermatologists shocks five.	These sisters of Bradley shocks four mothers and these girls' dermatologists shocks five big.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
30	1	This actress observes three busy students and Monica observes more.	This actress observes three students and Monica observes more busy.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	ellipsis
31	1	Jesus flees from three determined granddaughters of and Gerald flees from fewer.	Jesus flees from three granddaughters of and Gerald flees from fewer determined.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
32	1	Dennis talks to a few good students and Monet talks to several.	Dennis talks to a few students and Monet talks to several good.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	ellipsis
33	1	The libraries bought three green eyes and Colleen bought two.	The libraries bought three eyes and Colleen bought two green.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	ellipsis
34	1	Sharon hasn't concealed one exposed sketch and Theodore hasn't concealed at least as many.	Sharon hasn't concealed one sketch and Theodore hasn't concealed at least as many exposed.	-239.0	-239.0	-10.375	-10.375	False	False	syntax	ellipsis
35	1	Maria's senator scanned two upset contractors and this guy scanned three.	Maria's senator scanned two contractors and this guy scanned three upset.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
36	1	Colleen's students hadn't sounded like three long essays and Mark hadn't sounded like almost as many.	Colleen's students hadn't sounded like three essays and Mark hadn't sounded like almost as many long.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
37	1	Those men wear few new shawls and most cousins of the Impressionists wear many.	Those men wear few shawls and most cousins of the Impressionists wear many new.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
38	1	That book bored many troubled sons and Theresa bored few.	That book bored many sons and Theresa bored few troubled.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	ellipsis
39	1	Catherine is visiting one confident colleague and every teacher is visiting some.	Catherine is visiting one colleague and every teacher is visiting some confident.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	ellipsis
40	1	Debra should praise few nice mothers of and Becky should praise many.	Debra should praise few mothers of and Becky should praise many nice.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
41	1	Stephanie examines one small mother and Richard's grandfather examines some.	Stephanie examines one mother and Richard's grandfather examines some small.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
42	1	Ella was stunning one exposed sister of and this dress was stunning several.	Ella was stunning one sister of and this dress was stunning several exposed.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
43	1	Anne's doctor cleans one important book and Stacey cleans a few.	Anne's doctor cleans one book and Stacey cleans a few important.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
44	1	This cake impressed one rough hospital and most essays impressed four.	This cake impressed one hospital and most essays impressed four rough.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	ellipsis
45	1	Peter should scare one hidden girlfriend and Stephanie should scare three.	Peter should scare one girlfriend and Stephanie should scare three hidden.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
46	1	The sisters of Keith disturbed three exposed nieces and Edward disturbed almost as many.	The sisters of Keith disturbed three nieces and Edward disturbed almost as many exposed.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
47	1	Jill has climbed down one out in the open hill and Phillip has climbed down more.	Jill has climbed down one hill and Phillip has climbed down more out in the open.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
48	1	Tara had revealed no delighted ladies and the lady's electricians had revealed some.	Tara had revealed no ladies and the lady's electricians had revealed some delighted.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
49	1	Many daughters of Sarah were exiting one rough library and Renee wasn't exiting three.	Many daughters of Sarah were exiting one library and Renee wasn't exiting three rough.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
50	1	Some guest has distracted one important organization and Curtis's hairdresser has distracted four.	Some guest has distracted one organization and Curtis's hairdresser has distracted four important.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
51	1	Every actor's ex-girlfriend disturbs one hidden daughter of and this closet disturbs at least as many.	Every actor's ex-girlfriend disturbs one daughter of and this closet disturbs at least as many hidden.	-270.0	-270.0	-10.375	-10.375	False	False	syntax	ellipsis
52	1	Glasses might scare one content ex-girlfriend and Noah might scare some.	Glasses might scare one ex-girlfriend and Noah might scare some content.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
53	1	A guest's tutors aggravate one unsure contractor and these glasses aggravate three.	A guest's tutors aggravate one contractor and these glasses aggravate three unsure.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
54	1	The bikes have bored three happy ladies and Mary hadn't bored almost as many.	The bikes have bored three ladies and Mary hadn't bored almost as many happy.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
55	1	Denise saw a lot of unlucky guests and Christine's electricians saw a few.	Denise saw a lot of guests and Christine's electricians saw a few unlucky.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
56	1	Kirsten couldn't climb up one hidden mountain and Irene couldn't climb up few.	Kirsten couldn't climb up one mountain and Irene couldn't climb up few hidden.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
57	1	This brother of Walter is distracting three good governments and Danielle's grandsons aren't distracting almost as many.	This brother of Walter is distracting three governments and Danielle's grandsons aren't distracting almost as many good.	-280.0	-280.0	-10.375	-10.375	False	False	syntax	ellipsis
58	1	Some banks hires one employed grandmother of and Brad's ex-husband hires a lot.	Some banks hires one grandmother of and Brad's ex-husband hires a lot employed.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
59	1	Those grandsons of Larry irritates one old grandmother and some gate irritates three.	Those grandsons of Larry irritates one grandmother and some gate irritates three old.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
60	1	These mothers of Lori haven't helped one good teenager and Sharon had helped four.	These mothers of Lori haven't helped one teenager and Sharon had helped four good.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
61	1	Those schools will bother one displeased senator and that dress will bother three.	Those schools will bother one senator and that dress will bother three displeased.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
62	1	The women boast about no unsure senators and Stacy's ex-boyfriends boast about some.	The women boast about no senators and Stacy's ex-boyfriends boast about some unsure.	-260.0	-260.0	-10.375	-10.375	False	False	syntax	ellipsis
63	1	Stephanie should kiss one excited friend of and Omar should kiss more.	Stephanie should kiss one friend of and Omar should kiss more excited.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
64	1	Beth isn't hurting four out in the open daughters and some school isn't hurting five.	Beth isn't hurting four daughters and some school isn't hurting five out in the open.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
65	1	Derek's associates clean one old hospital and senators clean a lot.	Derek's associates clean one hospital and senators clean a lot old.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
66	1	Many slopes will resemble one yellow photograph of and Danielle will resemble two.	Many slopes will resemble one photograph of and Danielle will resemble two yellow.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
67	1	A man wasn't shocking one determined boy and Donna's nephew wasn't shocking some.	A man wasn't shocking one boy and Donna's nephew wasn't shocking some determined.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
68	1	Julia hasn't remembered one determined son and Tammy's boyfriend hasn't remembered several.	Julia hasn't remembered one son and Tammy's boyfriend hasn't remembered several determined.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
69	1	Keith's ex-boyfriends visit several ill patients and these customers visit a few.	Keith's ex-boyfriends visit several patients and these customers visit a few ill.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
70	1	Ronald's father cared for one young woman and that teenager cared for many.	Ronald's father cared for one woman and that teenager cared for many young.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
71	1	Keith's contractors can mess up two small shoes and Jodi can mess up three.	Keith's contractors can mess up two shoes and Jodi can mess up three small.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
72	1	That cilantro had annoyed three out in the open adults and some shoes had annoyed two.	That cilantro had annoyed three adults and some shoes had annoyed two out in the open.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
73	1	Jerry questions five bad French teachers and Karen questions four.	Jerry questions five French teachers and Karen questions four bad.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	ellipsis
74	1	Diana has one rough car and the lady has three.	Diana has one car and the lady has three rough.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	ellipsis
75	1	Victoria appreciated few concealed employees and Craig's brothers appreciated many.	Victoria appreciated few employees and Craig's brothers appreciated many concealed.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	ellipsis
76	1	Aaron hasn't helped one lucky father of and Samuel hasn't helped at least as many.	Aaron hasn't helped one father of and Samuel hasn't helped at least as many lucky.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
77	1	Curtis bikes to one important glacier and Kevin bikes to two.	Curtis bikes to one glacier and Kevin bikes to two important.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
78	1	Renee had noticed one fast waiter and a mother of Erin had noticed three.	Renee had noticed one waiter and a mother of Erin had noticed three fast.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
79	1	The Impressionists concealed three exposed snakes and Elizabeth concealed at least as many.	The Impressionists concealed three snakes and Elizabeth concealed at least as many exposed.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
80	1	A sketch is looking like one good unicycle and some drawing of the malls is looking like more.	A sketch is looking like one unicycle and some drawing of the malls is looking like more good.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
81	1	Caroline shocked a few determined grandmothers and some pasta shocked several.	Caroline shocked a few grandmothers and some pasta shocked several determined.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
82	1	These fathers of Brad helped four unemployed classmates and Andrea helped five.	These fathers of Brad helped four classmates and Andrea helped five unemployed.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
83	1	Fathers of Jesus worries one lucky patient and literature worries some.	Fathers of Jesus worries one patient and literature worries some lucky.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	ellipsis
84	1	A glacier aggravated several old waitresses and Heather's daughters aggravated a few.	A glacier aggravated several waitresses and Heather's daughters aggravated a few old.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
85	1	These dancers hate one smart son of and Heather's podiatrists hate five.	These dancers hate one son of and Heather's podiatrists hate five smart.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
86	1	Danielle messes up few good hospitals and Amy messes up many.	Danielle messes up few hospitals and Amy messes up many good.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
87	1	Diane's supervisors haven't broken a few purple bicycles and Jerry hasn't broken several.	Diane's supervisors haven't broken a few bicycles and Jerry hasn't broken several purple.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
88	1	Judy can't wear a few old sweaters and Travis can't wear several.	Judy can't wear a few sweaters and Travis can't wear several old.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
89	1	All teenagers discuss four small movie theaters and this driver's dermatologists discuss five.	All teenagers discuss four movie theaters and this driver's dermatologists discuss five small.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
90	1	That box annoys one delighted granddaughter and every jacket annoys a lot.	That box annoys one granddaughter and every jacket annoys a lot delighted.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
91	1	Winston Churchill shouldn't remember one good story and Amy shouldn't remember few.	Winston Churchill shouldn't remember one story and Amy shouldn't remember few good.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
92	1	Melanie didn't run around one purple cafe and Rose didn't run around a lot.	Melanie didn't run around one cafe and Rose didn't run around a lot purple.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
93	1	Jerry has aggravated three excited lawyers and Laura has aggravated almost as many.	Jerry has aggravated three lawyers and Laura has aggravated almost as many excited.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
94	1	Some shoes hadn't upset one unsure sister of and Dennis's dermatologist hadn't upset more.	Some shoes hadn't upset one sister of and Dennis's dermatologist hadn't upset more unsure.	-260.0	-260.0	-10.375	-10.375	False	False	syntax	ellipsis
95	1	These students hadn't exited no hidden cafes and Eva hadn't exited some.	These students hadn't exited no cafes and Eva hadn't exited some hidden.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
96	1	Brenda had broken one white cup and Donald had broken some.	Brenda had broken one cup and Donald had broken some white.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	ellipsis
97	1	Sabrina wasn't exiting three new closets and Sarah wasn't exiting more.	Sabrina wasn't exiting three closets and Sarah wasn't exiting more new.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
98	1	Natalie's daughters tour one green hill and all teenagers tour two.	Natalie's daughters tour one hill and all teenagers tour two green.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
99	1	Janice investigates many concealed ladies and Cheryl investigates few.	Janice investigates many ladies and Cheryl investigates few concealed.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
100	1	David's teacher can't complain about one troubled brother and Katherine can't complain about five.	David's teacher can't complain about one brother and Katherine can't complain about five troubled.	-239.0	-239.0	-10.375	-10.375	False	False	syntax	ellipsis
101	1	Ellen does fix two orange chairs and Eric does fix three.	Ellen does fix two chairs and Eric does fix three orange.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	ellipsis
102	1	A lot of prints looked like one blue casserole and all drawings of a pie looked like more.	A lot of prints looked like one casserole and all drawings of a pie looked like more blue.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
103	1	Benjamin will boycott four bad committees and Jodi will boycott five.	Benjamin will boycott four committees and Jodi will boycott five bad.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
104	1	Sabrina loves three clever grandsons and the guest loves almost as many.	Sabrina loves three grandsons and the guest loves almost as many clever.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
105	1	The cashiers could hurt one important waitress and Brad could hurt a lot.	The cashiers could hurt one waitress and Brad could hurt a lot important.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
106	1	Winston Churchill is distracting one scared driver and Alicia is distracting a few.	Winston Churchill is distracting one driver and Alicia is distracting a few scared.	-208.0	-208.0	-10.375	-10.375	False	False	syntax	ellipsis
107	1	Some child doesn't wear one white dress and Renee doesn't wear many.	Some child doesn't wear one dress and Renee doesn't wear many white.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
108	1	Some girl isn't exiting one green hill and some adult's dermatologists are exiting two.	Some girl isn't exiting one hill and some adult's dermatologists are exiting two green.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
109	1	Paul hadn't astounded one serious ex-wife and some painting hadn't astounded several.	Paul hadn't astounded one ex-wife and some painting hadn't astounded several serious.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
110	1	This high school confuses one hard bank and most teachers confuses some.	This high school confuses one bank and most teachers confuses some hard.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
111	1	Andrew wasn't working with a few excited sons of and Tamara wasn't working with several.	Andrew wasn't working with a few sons of and Tamara wasn't working with several excited.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
112	1	Larry walked through one dirty museum and every senator walked through many.	Larry walked through one museum and every senator walked through many dirty.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	ellipsis
113	1	Theresa has two small banks and Timothy has three.	Theresa has two banks and Timothy has three small.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	ellipsis
114	1	All people's dermatologist can watch one unsure cousin of and all nephews of Kathleen can watch a few.	All people's dermatologist can watch one cousin of and all nephews of Kathleen can watch a few unsure.	-290.0	-290.0	-10.375	-10.375	False	False	syntax	ellipsis
115	1	Beverly has investigated one long wife and that driver has investigated a few.	Beverly has investigated one wife and that driver has investigated a few long.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
116	1	Catherine climbs up three smooth slopes and Wayne climbs up fewer.	Catherine climbs up three slopes and Wayne climbs up fewer smooth.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	ellipsis
117	1	Jessica's podiatrists were disagreeing with many unemployed waiters and Teresa's podiatrist is disagreeing with few.	Jessica's podiatrists were disagreeing with many waiters and Teresa's podiatrist is disagreeing with few unemployed.	-312.0	-312.0	-10.375	-10.375	False	False	syntax	ellipsis
118	1	Elizabeth didn't admire a few exposed shirts and Rodney didn't admire a lot.	Elizabeth didn't admire a few shirts and Rodney didn't admire a lot exposed.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
119	1	Regina's hairdresser might wear five dirty gloves and a child's lawyer might wear four.	Regina's hairdresser might wear five gloves and a child's lawyer might wear four dirty.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
120	1	That horse had embarrassed few fast supervisors and all friends of Kayla had embarrassed many.	That horse had embarrassed few supervisors and all friends of Kayla had embarrassed many fast.	-197.0	-197.0	-10.375	-10.375	False	False	syntax	ellipsis
121	1	The horses were descending one exposed ladder and Andrea wasn't descending two.	The horses were descending one ladder and Andrea wasn't descending two exposed.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
122	1	Janet discusses one red river and Debra discusses at least as many.	Janet discusses one river and Debra discusses at least as many red.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
123	1	The grandfathers of women fix one old bicycle and many granddaughters of Jessica fix at least as many.	The grandfathers of women fix one bicycle and many granddaughters of Jessica fix at least as many old.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
124	1	Ronald's student is discovering one hopeful father and every cousin of Becky is discovering some.	Ronald's student is discovering one father and every cousin of Becky is discovering some hopeful.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
125	1	That picture of Stacy shocks a lot of excited classmates and a play shocks a few.	That picture of Stacy shocks a lot of classmates and a play shocks a few excited.	-218.0	-218.0	-10.375	-10.375	False	False	syntax	ellipsis
126	1	Sonia examines one displeased nephew of and an actress examines two.	Sonia examines one nephew of and an actress examines two displeased.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
127	1	Many pedestrians wear one bad glove and these teenagers wear a lot.	Many pedestrians wear one glove and these teenagers wear a lot bad.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	ellipsis
128	1	Janet discusses three uncertain contractors and the niece of pedestrians discusses at least as many.	Janet discusses three contractors and the niece of pedestrians discusses at least as many uncertain.	-239.0	-239.0	-10.375	-10.375	False	False	syntax	ellipsis
129	1	Rachel's friends couldn't heal several big mentees and Stephen couldn't heal a few.	Rachel's friends couldn't heal several mentees and Stephen couldn't heal a few big.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
130	1	Some adult's nephew couldn't argue about few smart piano teachers and Naomi's cousin couldn't argue about many.	Some adult's nephew couldn't argue about few piano teachers and Naomi's cousin couldn't argue about many smart.	-290.0	-290.0	-10.375	-10.375	False	False	syntax	ellipsis
131	1	George is going to one purple mall and Katherine is going to five.	George is going to one mall and Katherine is going to five purple.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
132	1	Stacy's podiatrist had boycotted one brown lake and Winston Churchill's cousins had boycotted five.	Stacy's podiatrist had boycotted one lake and Winston Churchill's cousins had boycotted five brown.	-300.0	-300.0	-10.375	-10.375	False	False	syntax	ellipsis
133	1	Teresa's dermatologists referenced a lot of smart fathers of and Theresa referenced a few.	Teresa's dermatologists referenced a lot of fathers of and Theresa referenced a few smart.	-260.0	-260.0	-10.375	-10.375	False	False	syntax	ellipsis
134	1	Heather hasn't approached one small doctor and Homer hasn't approached some.	Heather hasn't approached one doctor and Homer hasn't approached some small.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
135	1	Melissa has skated around three bad cafes and Denise has skated around at least as many.	Melissa has skated around three cafes and Denise has skated around at least as many bad.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
136	1	Guy wears one soft blouse and Wendy wears several.	Guy wears one blouse and Wendy wears several soft.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	ellipsis
137	1	John's daughter walks through one messy library and Mary walks through several.	John's daughter walks through one library and Mary walks through several messy.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	ellipsis
138	1	Those actors' electrician has descended three blue stairs and all guests' employee has descended almost as many.	Those actors' electrician has descended three stairs and all guests' employee has descended almost as many blue.	-239.0	-239.0	-10.375	-10.375	False	False	syntax	ellipsis
139	1	Theodore's granddaughters observe a lot of hopeful mentors and many nieces of Kirsten observe a few.	Theodore's granddaughters observe a lot of mentors and many nieces of Kirsten observe a few hopeful.	-280.0	-280.0	-10.375	-10.375	False	False	syntax	ellipsis
140	1	Ruth's electrician concealed one hopeful teenager and Heidi concealed several.	Ruth's electrician concealed one teenager and Heidi concealed several hopeful.	-187.0	-187.0	-10.375	-10.375	False	False	syntax	ellipsis
141	1	A lot of guests biked to three black rivers and Regina biked to at least as many.	A lot of guests biked to three rivers and Regina biked to at least as many black.	-249.0	-249.0	-10.375	-10.375	False	False	syntax	ellipsis
142	1	Randolf's mentees heal several old employees and Beth's handymen heal a few.	Randolf's mentees heal several employees and Beth's handymen heal a few old.	-228.0	-228.0	-10.375	-10.375	False	False	syntax	ellipsis
143	1	Travis breaks one brown convertible and Roger breaks several.	Travis breaks one convertible and Roger breaks several brown.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	ellipsis
