sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
92	1	Benjamin thought about himself hiring Patricia.	Benjamin thought about himself hired Patricia.	-1416.0	-1400.0	-203.0	-200.0	False	False	syntax/semantics	binding
93	1	Theresa imagined herself alarming Gary.	Theresa imagined herself alarmed Gary.	-1472.0	-1448.0	-210.0	-207.0	False	False	syntax/semantics	binding
94	1	Jennifer forgets about herself exploring many museums.	Jennifer forgets about herself explores many museums.	-1504.0	-1488.0	-188.0	-186.0	False	False	syntax/semantics	binding
95	1	Nicole thought about herself hiding Sally.	Nicole thought about herself hides Sally.	-1456.0	-1440.0	-207.0	-205.0	False	False	syntax/semantics	binding
96	1	The actors had thought about themselves ascending this mountain.	The actors had thought about themselves ascend this mountain.	-1528.0	-1512.0	-153.0	-151.0	False	False	syntax/semantics	binding
97	1	Eric was thinking about himself boasting about David.	Eric was thinking about himself boasted about David.	-1472.0	-1472.0	-164.0	-163.0	False	False	syntax/semantics	binding
98	1	The companies forget about themselves hiring Becca.	The companies forget about themselves hired Becca.	-1496.0	-1480.0	-167.0	-165.0	False	False	syntax/semantics	binding
99	1	Bradley has thought about himself hugging Emily.	Bradley has thought about himself hugged Emily.	-1464.0	-1456.0	-183.0	-182.0	False	False	syntax/semantics	binding
100	1	Vincent can think about himself talking about Diana.	Vincent can think about himself talked about Diana.	-1472.0	-1464.0	-163.0	-163.0	False	False	syntax/semantics	binding
101	1	That university isn't thinking about itself astounding some company.	That university isn't thinking about itself astounded some company.	-1624.0	-1680.0	-136.0	-129.0	True	False	syntax/semantics	binding
102	1	Lucille can't forget about herself describing Joseph.	Lucille can't forget about herself described Joseph.	-1544.0	-1520.0	-140.0	-138.0	False	False	syntax/semantics	binding
103	1	A lot of customers think about themselves approaching Timothy.	A lot of customers think about themselves approached Timothy.	-1432.0	-1392.0	-143.0	-139.0	False	False	syntax/semantics	binding
104	1	The doctors thought about themselves upsetting Margaret.	The doctors thought about themselves upset Margaret.	-1488.0	-1496.0	-186.0	-187.0	True	True	syntax/semantics	binding
105	1	Mark hadn't forgotten about himself skated around some high school.	Mark hadn't forgotten about himself skated around some high school.	-1608.0	-1608.0	-115.0	-115.0	False	False	syntax/semantics	binding
106	1	This lady thinks about herself lifting some door.	This lady thinks about herself lifted some door.	-1584.0	-1552.0	-176.0	-173.0	False	False	syntax/semantics	binding
107	1	Rhonda forgets about herself dropping by Harvard University.	Rhonda forgets about herself dropped by Harvard University.	-1528.0	-1512.0	-153.0	-151.0	False	False	syntax/semantics	binding
108	1	All ladies think about themselves working with Sherry.	All ladies think about themselves worked with Sherry.	-1552.0	-1536.0	-172.0	-171.0	False	False	syntax/semantics	binding
109	1	David thought about himself observing many boys.	David thought about himself observes many boys.	-1416.0	-1400.0	-177.0	-175.0	False	False	syntax/semantics	binding
110	1	The Lutherans think about themselves talking to the Clintons.	The Lutherans think about themselves talked to the Clintons.	-1592.0	-1576.0	-132.0	-131.0	False	False	syntax/semantics	binding
111	1	Lissa was thinking about herself boring Bruce.	Lissa was thinking about herself bored Bruce.	-1400.0	-1376.0	-156.0	-153.0	False	False	syntax/semantics	binding
112	1	Erin forgets about herself visiting Vanessa.	Erin forgets about herself visited Vanessa.	-1424.0	-1400.0	-203.0	-200.0	False	False	syntax/semantics	binding
113	1	David imagined himself insulting Melanie.	David imagined himself insults Melanie.	-1312.0	-1328.0	-219.0	-222.0	True	True	syntax/semantics	binding
114	1	Rachel had forgotten about herself working with Walter.	Rachel had forgotten about herself works with Walter.	-1504.0	-1488.0	-167.0	-165.0	False	False	syntax/semantics	binding
115	1	This boy forgot about himself approaching the actress.	This boy forgot about himself approached the actress.	-1528.0	-1488.0	-170.0	-165.0	False	False	syntax/semantics	binding
116	1	Todd thinks about himself approaching Travis.	Todd thinks about himself approached Travis.	-1424.0	-1384.0	-203.0	-197.0	False	False	syntax/semantics	binding
117	1	Valerie forgets about herself kissing Ronald.	Valerie forgets about herself kisses Ronald.	-1400.0	-1376.0	-175.0	-172.0	False	False	syntax/semantics	binding
118	1	Ella wasn't thinking about herself biking to all banks.	Ella wasn't thinking about herself bikes to all banks.	-1600.0	-1584.0	-133.0	-132.0	False	False	syntax/semantics	binding
119	1	Russell can think about himself walking through the art galleries.	Russell can think about himself walked through the art galleries.	-1536.0	-1512.0	-140.0	-137.0	False	False	syntax/semantics	binding
120	1	Janet hasn't forgotten about herself working with a lot of girls.	Janet hasn't forgotten about herself worked with a lot of girls.	-1664.0	-1648.0	-119.0	-118.0	False	False	syntax/semantics	binding
121	1	Russell has thought about himself arriving at the museum.	Russell has thought about himself arrives at the museum.	-1456.0	-1432.0	-146.0	-143.0	False	False	syntax/semantics	binding
122	1	Kenneth thinks about himself scaring the university.	Kenneth thinks about himself scared the university.	-1480.0	-1424.0	-164.0	-178.0	False	True	syntax/semantics	binding
123	1	Natalie forgets about herself scaring Victoria.	Natalie forgets about herself scares Victoria.	-1512.0	-1472.0	-189.0	-210.0	False	True	syntax/semantics	binding
124	1	Some doctors think about themselves bringing some bicycle.	Some doctors think about themselves brought some bicycle.	-1616.0	-1592.0	-179.0	-177.0	False	False	syntax/semantics	binding
125	1	Carmen was imagining herself praising Brian.	Carmen was imagining herself praises Brian.	-1448.0	-1424.0	-207.0	-203.0	False	False	syntax/semantics	binding
126	1	Thomas will imagine himself hurting Kayla.	Thomas will imagine himself hurt Kayla.	-1424.0	-1416.0	-204.0	-202.0	False	False	syntax/semantics	binding
127	1	Travis wouldn't forget about himself distracting Margaret.	Travis wouldn't forget about himself distracted Margaret.	-1568.0	-1544.0	-157.0	-155.0	False	False	syntax/semantics	binding
128	1	Cindy isn't forgetting about herself boasting about Tamara.	Cindy isn't forgetting about herself boasts about Tamara.	-1664.0	-1648.0	-151.0	-150.0	False	False	syntax/semantics	binding
129	1	Some guys think about themselves escaping from a waitress.	Some guys think about themselves escape from a waitress.	-1608.0	-1600.0	-161.0	-160.0	False	False	syntax/semantics	binding
130	1	Holly thinks about herself finding that glove.	Holly thinks about herself found that glove.	-1408.0	-1392.0	-176.0	-174.0	False	False	syntax/semantics	binding
131	1	These doctors could think about themselves thinking about Valerie.	These doctors could think about themselves thought about Valerie.	-1632.0	-1616.0	-163.0	-162.0	False	False	syntax/semantics	binding
132	1	Drivers forgot about themselves cleaning that shoe.	Drivers forgot about themselves clean that shoe.	-1536.0	-1544.0	-192.0	-193.0	True	True	syntax/semantics	binding
133	1	Most guys think about themselves referencing these students.	Most guys think about themselves referenced these students.	-1616.0	-1616.0	-179.0	-180.0	False	True	syntax/semantics	binding
134	1	Nicole imagined herself confusing a lot of dancers.	Nicole imagined herself confused a lot of dancers.	-1456.0	-1448.0	-162.0	-161.0	False	False	syntax/semantics	binding
135	1	The boy forgets about himself leaving the actor.	The boy forgets about himself left the actor.	-1456.0	-1432.0	-161.0	-159.0	False	False	syntax/semantics	binding
136	1	Katherine is imagining herself helping most adults.	Katherine is imagining herself helps most adults.	-1528.0	-1520.0	-191.0	-190.0	False	False	syntax/semantics	binding
137	1	Bradley isn't imagining himself attacking Dawn.	Bradley isn't imagining himself attacked Dawn.	-1488.0	-1480.0	-165.0	-164.0	False	False	syntax/semantics	binding
138	1	Some waitresses forget about themselves hiring Russell.	Some waitresses forget about themselves hired Russell.	-1648.0	-1632.0	-184.0	-182.0	False	False	syntax/semantics	binding
139	1	Theodore might think about himself listening to Katherine.	Theodore might think about himself listens to Katherine.	-1512.0	-1496.0	-151.0	-150.0	False	False	syntax/semantics	binding
140	1	Students should think about themselves bringing those peppers.	Students should think about themselves brought those peppers.	-1608.0	-1592.0	-178.0	-177.0	False	False	syntax/semantics	binding
141	1	Wendy doesn't think about herself working with Kimberley.	Wendy doesn't think about herself worked with Kimberley.	-1576.0	-1552.0	-143.0	-141.0	False	False	syntax/semantics	binding
142	1	Karen should forget about herself selling all dresses.	Karen should forget about herself sold all dresses.	-1608.0	-1600.0	-179.0	-178.0	False	False	syntax/semantics	binding
143	1	Christopher hasn't imagined himself admiring most books.	Christopher hasn't imagined himself admired most books.	-1528.0	-1536.0	-153.0	-154.0	True	True	syntax/semantics	binding
144	1	Florence thinks about herself describing Marla.	Florence thinks about herself describes Marla.	-1472.0	-1456.0	-184.0	-182.0	False	False	syntax/semantics	binding
145	1	Leslie thought about herself walking through those malls.	Leslie thought about herself walks through those malls.	-1584.0	-1584.0	-176.0	-176.0	False	False	syntax/semantics	binding
146	1	Sally thinks about herself distracting Carolyn.	Sally thinks about herself distracted Carolyn.	-1416.0	-1392.0	-202.0	-199.0	False	False	syntax/semantics	binding
147	1	The girl thinks about herself hurting Elaine.	The girl thinks about herself hurt Elaine.	-1448.0	-1440.0	-181.0	-180.0	False	False	syntax/semantics	binding
148	1	Jodi thought about herself impressing every girl.	Jodi thought about herself impressed every girl.	-1368.0	-1360.0	-152.0	-151.0	False	False	syntax/semantics	binding
149	1	April wouldn't forget about herself looking like pictures.	April wouldn't forget about herself looked like pictures.	-1592.0	-1568.0	-144.0	-142.0	False	False	syntax/semantics	binding
150	1	Tracy wasn't thinking about herself running around Harvard University.	Tracy wasn't thinking about herself ran around Harvard University.	-1632.0	-1608.0	-136.0	-134.0	False	False	syntax/semantics	binding
151	1	James imagined himself firing Tina.	James imagined himself fired Tina.	-1408.0	-1392.0	-234.0	-231.0	False	False	syntax/semantics	binding
152	1	Amelia isn't forgetting about herself astounding Kimberley.	Amelia isn't forgetting about herself astounded Kimberley.	-1496.0	-1560.0	-136.0	-130.0	True	False	syntax/semantics	binding
153	1	Kayla forgets about herself cleaning the vase.	Kayla forgets about herself cleans the vase.	-1424.0	-1440.0	-158.0	-160.0	True	True	syntax/semantics	binding
154	1	Most children imagine themselves concealing Kimberley.	Most children imagine themselves concealed Kimberley.	-1584.0	-1560.0	-226.0	-222.0	False	False	syntax/semantics	binding
155	1	Lucille would think about herself admiring Kimberley.	Lucille would think about herself admires Kimberley.	-1504.0	-1520.0	-167.0	-169.0	True	True	syntax/semantics	binding
156	1	Spain hasn't forgotten about itself referencing Christopher.	Spain hasn't forgotten about itself referenced Christopher.	-1528.0	-1536.0	-153.0	-153.0	True	False	syntax/semantics	binding
157	1	All patients had forgotten about themselves observing this teenager.	All patients had forgotten about themselves observed this teenager.	-1600.0	-1584.0	-160.0	-159.0	False	False	syntax/semantics	binding
158	1	The Clintons imagine themselves boycotting some grocery stores.	The Clintons imagine themselves boycott some grocery stores.	-1656.0	-1608.0	-151.0	-161.0	False	True	syntax/semantics	binding
159	1	Janice can't think about herself disturbing Beth.	Janice can't think about herself disturbs Beth.	-1560.0	-1528.0	-142.0	-139.0	False	False	syntax/semantics	binding
160	1	April doesn't think about herself buying that eggplant.	April doesn't think about herself buys that eggplant.	-1504.0	-1488.0	-137.0	-136.0	False	False	syntax/semantics	binding
161	1	Matt was imagining himself disturbing Kevin.	Matt was imagining himself disturbs Kevin.	-1384.0	-1360.0	-198.0	-194.0	False	False	syntax/semantics	binding
162	1	Tonya is thinking about herself alarming Meredith.	Tonya is thinking about herself alarmed Meredith.	-1512.0	-1488.0	-168.0	-165.0	False	False	syntax/semantics	binding
163	1	The drivers forget about themselves referencing Deborah.	The drivers forget about themselves referenced Deborah.	-1480.0	-1480.0	-185.0	-185.0	False	False	syntax/semantics	binding
164	1	Samantha thought about herself boycotting all organizations.	Samantha thought about herself boycotts all organizations.	-1608.0	-1600.0	-179.0	-178.0	False	False	syntax/semantics	binding
165	1	Gina didn't think about herself ascending every mountain.	Gina didn't think about herself ascends every mountain.	-1600.0	-1584.0	-146.0	-144.0	False	False	syntax/semantics	binding
166	1	Carl won't think about himself appreciating Kayla.	Carl won't think about himself appreciates Kayla.	-1536.0	-1520.0	-153.0	-152.0	False	False	syntax/semantics	binding
167	1	Jerry hadn't thought about himself talking to Paula.	Jerry hadn't thought about himself talks to Paula.	-1592.0	-1560.0	-145.0	-142.0	False	False	syntax/semantics	binding
168	1	Ronald was thinking about himself embarrassing David.	Ronald was thinking about himself embarrassed David.	-1416.0	-1400.0	-177.0	-175.0	False	False	syntax/semantics	binding
169	1	Florence was thinking about herself biking to these art galleries.	Florence was thinking about herself bikes to these art galleries.	-1592.0	-1576.0	-145.0	-144.0	False	False	syntax/semantics	binding
170	1	Rhonda wasn't forgetting about herself distracting Julie.	Rhonda wasn't forgetting about herself distracted Julie.	-1592.0	-1568.0	-145.0	-143.0	False	False	syntax/semantics	binding
171	1	Every man is forgetting about himself astounding Pamela.	Every man is forgetting about himself astounded Pamela.	-1568.0	-1632.0	-174.0	-163.0	True	False	syntax/semantics	binding
172	1	Martin hasn't thought about himself running around a lake.	Martin hasn't thought about himself ran around a lake.	-1576.0	-1568.0	-132.0	-130.0	False	False	syntax/semantics	binding
173	1	Sarah isn't imagining herself curing Rose.	Sarah isn't imagining herself cures Rose.	-1472.0	-1464.0	-163.0	-163.0	False	False	syntax/semantics	binding
174	1	Some patients imagine themselves watching Travis.	Some patients imagine themselves watched Travis.	-1544.0	-1528.0	-221.0	-219.0	False	False	syntax/semantics	binding
