sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
38	1	Douglas trained Wendy's hairdresser.	Douglas escapes Wendy's hairdresser.	-104.0	-104.0	-11.5625	-11.5625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
39	1	Colleen wouldn't drop some truck.	Colleen wouldn't slip some truck.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
40	1	Andrea chipped some screen.	Andrea appears some screen.	-84.0	-72.0	-12.0	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
41	1	Homer reunited most women.	Homer drank most women.	-71.5	-71.5	-11.875	-11.9375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
42	1	Kenneth wasn't spinning around Melinda.	Kenneth wasn't boasting Melinda.	-107.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
43	1	Most teachers darken a lot of lamps.	Most teachers exist a lot of lamps.	-96.5	-97.0	-12.0625	-12.125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
44	1	Samantha won't melt these lakes.	Samantha won't vanish these lakes.	-107.5	-107.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
45	1	Tara grew this spinach.	Tara disappears this spinach.	-72.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
46	1	Marcus was opening every mouth.	Marcus was wasting away every mouth.	-71.5	-84.0	-11.9375	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
47	1	Victoria hadn't burned the pork.	Victoria hadn't appeared the pork.	-84.0	-84.0	-12.0	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
48	1	That cashier loosens every blouse.	That cashier fell every blouse.	-83.5	-72.0	-11.9375	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
49	1	Bethany had frayed jackets.	Bethany had wasted away jackets.	-82.5	-82.5	-11.75	-11.8125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
50	1	Meredith wakes up Teresa.	Meredith gets a job Teresa.	-84.0	-96.5	-12.0	-12.0625	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
51	1	Denise was dropping some cup.	Denise was disappearing some cup.	-84.5	-84.5	-12.0625	-12.0625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
52	1	Julie wrinkled every shawl.	Julie wastes away every shawl.	-95.5	-96.0	-11.9375	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
53	1	Erin has flung open these eyes.	Erin has disappeared these eyes.	-108.0	-84.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
54	1	Anna shuts that eye.	Anna exists that eye.	-59.5	-59.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
55	1	Florence wasn't moving the waitresses.	Florence wasn't disagreeing the waitresses.	-106.0	-117.0	-11.75	-11.6875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
56	1	Alicia stretched Jill's cousins.	Alicia nodded Jill's cousins.	-95.0	-95.5	-11.875	-11.9375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
57	1	Mark is warping that dress.	Mark is appearing that dress.	-83.5	-72.0	-11.9375	-12.0	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
58	1	Douglas hid away Colleen.	Douglas appears Colleen.	-82.5	-71.0	-11.8125	-11.8125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
59	1	Gerald stretches Diane.	Gerald salutes Diane.	-59.5	-71.5	-11.875	-11.9375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
60	1	A lot of patients loosen these jackets.	A lot of patients appeared these jackets.	-96.0	-96.5	-12.0	-12.0625	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
61	1	Every dancer did hide away Donna's tutors.	Every dancer did compromise Donna's tutors.	-107.0	-95.5	-11.875	-11.9375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
62	1	Heidi isn't blackening some cake.	Heidi isn't existing some cake.	-108.0	-96.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
63	1	Winston Churchill hasn't assembled the Clintons.	Winston Churchill hasn't chuckled the Clintons.	-106.0	-106.5	-11.8125	-11.8125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
64	1	A lot of women unfolded some pants.	A lot of women fell some pants.	-96.5	-96.5	-12.0625	-12.0625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
65	1	That guest wouldn't accelerate all planes.	That guest wouldn't exist all planes.	-96.0	-96.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
66	1	Some teenager shouldn't grow this broccoli.	Some teenager shouldn't vanish this broccoli.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
67	1	Nina is fraying all shawls.	Nina is appearing all shawls.	-119.5	-108.0	-11.9375	-12.0	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
68	1	William was selling that screen.	William was falling that screen.	-72.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
69	1	Stephen was dropping this computer.	Stephen was appearing this computer.	-72.5	-72.5	-12.125	-12.0625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
70	1	Daniel is worrying cashiers.	Daniel is falling cashiers.	-72.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
71	1	Stephanie isn't maneuvering planes.	Stephanie isn't rusting planes.	-106.0	-106.5	-11.8125	-11.8125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
72	1	Beth hadn't turned this bike.	Beth hadn't wasted away this bike.	-84.5	-95.5	-12.0625	-11.9375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
73	1	Most waiters unfold a lot of scarves.	Most waiters exist a lot of scarves.	-120.0	-120.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
74	1	Gina wakes up Ellen.	Gina complained Ellen.	-71.5	-60.5	-11.9375	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
75	1	Some people burn some apples.	Some people vanished some apples.	-72.0	-72.0	-11.9375	-12.0	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
76	1	Linda doesn't flatten these gloves.	Linda doesn't waste away these gloves.	-96.0	-107.5	-12.0	-11.9375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
77	1	William's plumbers hide every photograph.	William's plumbers vanished every photograph.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
78	1	Florence hadn't blackened the cakes.	Florence hadn't disappeared the cakes.	-107.5	-96.0	-11.9375	-12.0	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
79	1	Most men roll all wheelbarrows.	Most men disappear all wheelbarrows.	-95.5	-95.0	-11.9375	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
80	1	These waitresses twirl some dresses.	These waitresses vanish some dresses.	-96.0	-83.5	-12.0	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
81	1	That driver's grandmothers can't heal Bruce.	That driver's grandmothers can't appear Bruce.	-130.0	-129.0	-11.8125	-11.75	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
82	1	Deanna wakes up Kirsten.	Deanna chuckles Kirsten.	-84.0	-83.0	-11.9375	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
83	1	Steven baked pork.	Steven appeared pork.	-48.25	-48.25	-12.0625	-12.0625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
84	1	Paul closes some eye.	Paul vanished some eye.	-60.25	-60.25	-12.0625	-12.0625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
85	1	Travis did bake some fish.	Travis did exist some fish.	-84.0	-83.5	-12.0	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
86	1	Jeffrey isn't assembling these mothers of Holly.	Jeffrey isn't whispering these mothers of Holly.	-118.0	-129.0	-11.8125	-11.75	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
87	1	Some cashier isn't marrying these granddaughters of Sherry.	Some cashier isn't embracing these granddaughters of Sherry.	-152.0	-153.0	-11.6875	-11.75	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
88	1	Elizabeth couldn't wash Nancy's boyfriend.	Elizabeth couldn't swallow Nancy's boyfriend.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
89	1	These patients wake up those doctors.	These patients spoke up those doctors.	-83.5	-84.0	-11.9375	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
90	1	Frank wasn't baking all pies.	Frank wasn't existing all pies.	-84.0	-83.0	-12.0	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
91	1	Benjamin wasn't crashing all cars.	Benjamin wasn't vanishing all cars.	-94.0	-106.5	-11.75	-11.8125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
92	1	Kristin crashed a wheelbarrow.	Kristin wasted away a wheelbarrow.	-95.5	-107.0	-11.9375	-11.875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
93	1	Janice is melting a popsicle.	Janice is existing a popsicle.	-95.5	-96.0	-11.9375	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
94	1	Carl has turned that carriage.	Carl has vanished that carriage.	-72.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
95	1	Samuel will crash all bikes.	Samuel will appear all bikes.	-84.0	-84.0	-12.0	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
96	1	Rachel had turned this carriage.	Rachel had disappeared this carriage.	-72.5	-72.0	-12.0625	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
97	1	Tonya tightened the hat.	Tonya vanishes the hat.	-71.0	-83.0	-11.875	-11.875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
98	1	Linda shrank a lot of pants.	Linda existed a lot of pants.	-108.0	-96.5	-12.0	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
99	1	Eva wasn't evaporating some icicle.	Eva wasn't falling some icicle.	-118.5	-106.5	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
100	1	Nina isn't burning some casserole.	Nina isn't vanishing some casserole.	-118.5	-131.0	-11.875	-11.875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
101	1	Stacey couldn't flatten a lot of dresses.	Stacey couldn't fall a lot of dresses.	-120.0	-120.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
102	1	Carolyn loosened the skirts.	Carolyn appeared the skirts.	-82.5	-71.5	-11.8125	-11.9375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
103	1	Vanessa loosened that sweater.	Vanessa vanished that sweater.	-82.0	-70.5	-11.75	-11.75	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
104	1	Mary folded every skirt.	Mary vanished every skirt.	-59.75	-59.75	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
105	1	David steers some truck.	David wastes away some truck.	-71.5	-72.0	-11.875	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
106	1	Peter has broken the convertible.	Peter has disappeared the convertible.	-72.5	-72.5	-12.0625	-12.125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
107	1	Karen stretched Homer.	Karen shrugs Homer.	-48.0	-59.25	-12.0	-11.875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
108	1	Dennis wasn't worrying a lot of cashiers.	Dennis wasn't screaming a lot of cashiers.	-130.0	-130.0	-11.8125	-11.875	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
109	1	Stephen was shattering a lot of trucks.	Stephen was slipping a lot of trucks.	-108.0	-96.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
110	1	The Impressionists slow these convertibles.	The Impressionists appeared these convertibles.	-106.5	-107.0	-11.8125	-11.875	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
111	1	The actress hid away Katherine.	The actress learned Katherine.	-71.5	-59.5	-11.9375	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
112	1	That doctor faded those projectors.	That doctor appeared those projectors.	-83.0	-83.5	-11.8125	-11.875	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
113	1	Rachelle will brighten those spotlights.	Rachelle will disappear those spotlights.	-119.5	-107.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
114	1	The cashiers can crack that plate.	The cashiers can fall that plate.	-96.0	-96.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
115	1	Eva soaked all socks.	Eva wasted away all socks.	-72.5	-84.5	-12.125	-12.0625	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
116	1	Christine sits down Tara.	Christine went fishing Tara.	-71.5	-71.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
117	1	Adam will melt these rivers.	Adam will vanish these rivers.	-72.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
118	1	Alice hadn't brightened the lights.	Alice hadn't vanished the lights.	-96.0	-84.5	-12.0	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
119	1	Some teachers haven't spun around Carl.	Some teachers haven't played Carl.	-96.0	-84.5	-12.0	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
120	1	Brett has melted some icicles.	Brett has vanished some icicles.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
121	1	Becca rolled the cars.	Becca fell the cars.	-72.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
122	1	Kimberley did shatter most carts.	Kimberley did exist most carts.	-108.0	-96.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
123	1	Naomi had twisted most hats.	Naomi had fallen most hats.	-84.0	-83.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
124	1	Anna had flattened coats.	Anna had disappeared coats.	-61.0	-60.5	-12.1875	-12.0625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
125	1	Barbara twists the jacket.	Barbara fell the jacket.	-70.5	-71.0	-11.75	-11.8125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
126	1	Most teenagers had warped a scarf.	Most teenagers had disappeared a scarf.	-84.0	-84.0	-12.0	-12.0625	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
127	1	Christina's French teachers hid that jacket.	Christina's French teachers appeared that jacket.	-108.0	-108.5	-12.0	-12.0625	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
128	1	The Lutherans tighten those shoes.	The Lutherans disappeared those shoes.	-83.0	-83.5	-11.875	-11.9375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
129	1	Deborah can't dry most scarves.	Deborah can't fall most scarves.	-107.0	-107.5	-11.875	-11.9375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
130	1	Erin broke this mirror.	Erin vanished this mirror.	-71.5	-71.5	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
131	1	All actresses shut some mouths.	All actresses disappear some mouths.	-72.0	-71.5	-12.0	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
132	1	Richard hadn't darkened some candle.	Richard hadn't wasted away some candle.	-96.0	-95.5	-12.0	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
133	1	Ann should sell the report about the Lutherans.	Ann should appear the report about the Lutherans.	-120.5	-120.0	-12.0625	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
134	1	Senators are spinning around Suzanne's ex-husbands.	Senators are communicating Suzanne's ex-husbands.	-144.0	-132.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
135	1	Veronica isn't ripening that apple.	Veronica isn't existing that apple.	-106.5	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
136	1	The teachers freeze all lakes.	The teachers waste away all lakes.	-72.0	-84.0	-12.0	-12.0625	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
137	1	Brad isn't assembling a committee.	Brad isn't negotiating a committee.	-83.5	-83.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
138	1	John has loosened many hats.	John has disappeared many hats.	-83.0	-72.0	-11.875	-12.0	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
139	1	Aaron can warp the coats.	Aaron can fall the coats.	-72.0	-72.5	-12.0	-12.125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
140	1	Alexander wouldn't wash all women's grandfathers.	Alexander wouldn't cheer all women's grandfathers.	-131.0	-132.0	-11.9375	-11.9375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
141	1	Stacy's classmates heal Julia's employee.	Stacy's classmates slumped over Julia's employee.	-106.5	-131.0	-11.8125	-11.875	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
142	1	Elizabeth stretched a lot of blouses.	Elizabeth vanished a lot of blouses.	-95.5	-95.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
143	1	Elaine wrinkled sweaters.	Elaine existed sweaters.	-83.5	-71.5	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
144	1	All daughters of Monet hadn't hurt Liam.	All daughters of Monet hadn't murmured Liam.	-119.0	-130.0	-11.875	-11.8125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
145	1	That actor baked some peppers.	That actor fell some peppers.	-72.5	-72.5	-12.0625	-12.125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
146	1	Many girls bake many cakes.	Many girls appeared many cakes.	-73.5	-74.0	-12.25	-12.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
147	1	Carla isn't charring every pepper.	Carla isn't vanishing every pepper.	-107.0	-107.0	-11.9375	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
148	1	Joel doesn't shut many eyes.	Joel doesn't appear many eyes.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
149	1	Debra couldn't wake up a horse.	Debra couldn't exist a horse.	-107.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
150	1	Phillip isn't washing Homer.	Phillip isn't playing Homer.	-82.0	-82.0	-11.75	-11.75	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
151	1	The child can't crash every truck.	The child can't disappear every truck.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
152	1	Homer isn't opening some mouth.	Homer isn't vanishing some mouth.	-95.0	-107.0	-11.875	-11.875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
153	1	Some cashier shut some window.	Some cashier disappears some window.	-72.0	-72.0	-12.0	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
154	1	Sheila is ripening this cucumber.	Sheila is going bad this cucumber.	-95.5	-95.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
155	1	All customers slow some cars.	All customers appear some cars.	-72.0	-72.5	-12.0	-12.0625	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
156	1	This patient could maneuver all cars.	This patient could disappear all cars.	-84.5	-84.5	-12.0625	-12.0625	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
157	1	Gina rolls that wheelbarrow.	Gina existed that wheelbarrow.	-94.5	-95.0	-11.8125	-11.875	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
158	1	Steven could warp every skirt.	Steven could appear every skirt.	-72.0	-72.5	-12.0	-12.0625	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
159	1	Guys were burning that cilantro.	Guys were wasting away that cilantro.	-94.0	-106.5	-11.75	-11.875	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
160	1	Timothy had reunited Rose's grandsons.	Timothy had concurred Rose's grandsons.	-107.5	-119.5	-11.9375	-11.9375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
161	1	Amy heals Guy's tutors.	Amy wept Guy's tutors.	-72.0	-84.0	-11.9375	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
162	1	A lot of customers accelerate a lot of carriages.	A lot of customers exist a lot of carriages.	-131.0	-131.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
163	1	Karen hasn't blackened that eggplant.	Karen hasn't vanished that eggplant.	-107.0	-95.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
164	1	The Borgias shrank some blouse.	The Borgias vanished some blouse.	-95.0	-83.0	-11.875	-11.8125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
165	1	Brett wasn't vaporizing some rivers.	Brett wasn't wasting away some rivers.	-107.0	-106.5	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
166	1	Christina chipped glasses.	Christina vanished glasses.	-72.0	-60.5	-12.0	-12.125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
