sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
39	1	Mohammed is in the gallery. Mohammed sees the stone inside. Mohammed believes that the stone is in the gallery.	Mohammed is in the gallery. Mohammed doesn't see the stone inside. Mohammed doubts that the stone is in the gallery.	-270.0	-292.0	-11.6875	-11.6875	True	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
40	1	The candle is in the bakery. Then, Ali sees that the candle is moved to the other side of the bakery. Ali believes that the candle is in the bakery.	The candle is in the bakery. Then, Ali sees that the candle is removed from the bakery. Ali doubts that the candle is in the bakery.	-398.0	-352.0	-11.6875	-11.6875	False	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
41	1	The cooler is in the hospital. Then, Li sees that the cooler is moved to the other side of the hospital. Li believes that the cooler is in the hospital.	The cooler is in the hospital. Then, Li sees that the cooler is removed from the hospital. Li doubts that the cooler is in the hospital.	-398.0	-352.0	-11.6875	-11.6875	False	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
42	1	The truck is in the school. Then, Jesse sees that the truck is moved to the other side of the school. Jesse believes that the truck is in the school.	The truck is in the school. Then, Jesse sees that the truck is removed from the school. Jesse doubts that the truck is in the school.	-398.0	-352.0	-11.6875	-11.75	False	True	agent-properties	believe/doubt	Write a natural, coherent English sentence.
43	1	The volleyball is in the gallery. Then, Mohammed sees that the volleyball is moved to the other side of the gallery. Mohammed believes that the volleyball is in the gallery.	The volleyball is in the gallery. Then, Mohammed sees that the volleyball is removed from the gallery. Mohammed doubts that the volleyball is in the gallery.	-398.0	-352.0	-11.6875	-11.75	False	True	agent-properties	believe/doubt	Write a natural, coherent English sentence.
44	1	The wheel is in the shop. Then, Chao sees that the wheel is moved to the other side of the shop. Chao believes that the wheel is in the shop.	The wheel is in the shop. Then, Chao sees that the wheel is removed from the shop. Chao doubts that the wheel is in the shop.	-422.0	-376.0	-11.6875	-11.75	False	True	agent-properties	believe/doubt	Write a natural, coherent English sentence.
45	1	Alex successfully lied to Jesse that the truck was moved to the school. Jesse believes that the truck is in the school.	Jesse successfully lied to Alex that the truck was moved to the school. Jesse doubts that the truck is in the school.	-282.0	-292.0	-11.6875	-11.6875	True	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
46	1	Ali successfully lied to Wei that the candle was moved from the bakery. Ali believes that the candle is in the bakery.	Wei successfully lied to Ali that the candle was moved from the bakery. Ali doubts that the candle is in the bakery.	-280.0	-282.0	-11.6875	-11.75	True	True	agent-properties	believe/doubt	Write a natural, coherent English sentence.
47	1	Carmen successfully lied to Mohammed that the volleyball was moved to the gallery. Mohammed believes that the volleyball is in the gallery.	Mohammed successfully lied to Carmen that the volleyball was moved to the gallery. Mohammed doubts that the volleyball is in the gallery.	-304.0	-292.0	-11.6875	-11.6875	False	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
48	1	Chao successfully lied to Yan that the wheel was moved from the shop. Chao believes that the wheel is in the shop.	Yan successfully lied to Chao that the wheel was moved from the shop. Chao doubts that the wheel is in the shop.	-304.0	-316.0	-11.6875	-11.6875	True	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
49	1	Jesse successfully lied to Alex that the truck was moved from the school. Jesse believes that the truck is in the school.	Alex successfully lied to Jesse that the truck was moved from the school. Jesse doubts that the truck is in the school.	-292.0	-282.0	-11.6875	-11.75	False	True	agent-properties	believe/doubt	Write a natural, coherent English sentence.
50	1	Li successfully lied to Maria that the cooler was moved from the hospital. Li believes that the cooler is in the hospital.	Maria successfully lied to Li that the cooler was moved from the hospital. Li doubts that the cooler is in the hospital.	-282.0	-280.0	-11.6875	-11.6875	False	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
51	1	Maria successfully lied to Li that the cooler was moved to the hospital. Li believes that the cooler is in the hospital.	Li successfully lied to Maria that the cooler was moved to the hospital. Li doubts that the cooler is in the hospital.	-280.0	-282.0	-11.6875	-11.6875	True	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
52	1	Mohammed successfully lied to Carmen that the volleyball was moved from the gallery. Mohammed believes that the volleyball is in the gallery.	Carmen successfully lied to Mohammed that the volleyball was moved from the gallery. Mohammed doubts that the volleyball is in the gallery.	-292.0	-304.0	-11.6875	-11.6875	True	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
53	1	Wei successfully lied to Ali that the candle was moved to the bakery. Ali believes that the candle is in the bakery.	Ali successfully lied to Wei that the candle was moved to the bakery. Ali doubts that the candle is in the bakery.	-282.0	-282.0	-11.6875	-11.6875	False	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
54	1	Yan successfully lied to Chao that the wheel was moved to the shop. Chao believes that the wheel is in the shop.	Chao successfully lied to Yan that the wheel was moved to the shop. Chao doubts that the wheel is in the shop.	-316.0	-304.0	-11.6875	-11.6875	False	False	agent-properties	believe/doubt	Write a natural, coherent English sentence.
55	1	Ali knows that the candle is in the bakery. Ali believes that the candle is in the bakery.	Ali knows that the candle is not in the bakery. Ali imagines that the candle is in the bakery.	-234.0	-258.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
56	1	Chao knows that the wheel is in the shop. Chao believes that the wheel is in the shop.	Chao knows that the wheel is not in the shop. Chao imagines that the wheel is in the shop.	-258.0	-280.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
57	1	Jesse knows that the truck is in the school. Jesse believes that the truck is in the school.	Jesse knows that the truck is not in the school. Jesse imagines that the truck is in the school.	-246.0	-270.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
58	1	Li knows that the cooler is in the hospital. Li believes that the cooler is in the hospital.	Li knows that the cooler is not in the hospital. Li imagines that the cooler is in the hospital.	-234.0	-258.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
59	1	Mohammed knows that the volleyball is in the gallery. Mohammed believes that the volleyball is in the gallery.	Mohammed knows that the volleyball is not in the gallery. Mohammed imagines that the volleyball is in the gallery.	-246.0	-270.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
60	1	Ali sees that the candle is in the bakery. Ali believes that the candle is in the bakery.	Ali pretends that the candle is in the bakery. Ali imagines that the candle is in the bakery.	-234.0	-258.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
61	1	Chao sees that the wheel is in the shop. Chao believes that the wheel is in the shop.	Chao pretends that the wheel is in the shop. Chao imagines that the wheel is in the shop.	-258.0	-282.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
62	1	Jesse sees that the truck is in the school. Jesse believes that the truck is in the school.	Jesse pretends that the truck is in the school. Jesse imagines that the truck is in the school.	-246.0	-270.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
63	1	Li sees that the cooler is in the hospital. Li believes that the cooler is in the hospital.	Li pretends that the cooler is in the hospital. Li imagines that the cooler is in the hospital.	-234.0	-258.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
64	1	Mohammed sees that the volleyball is in the gallery. Mohammed believes that the volleyball is in the gallery.	Mohammed pretends that the volleyball is in the gallery. Mohammed imagines that the volleyball is in the gallery.	-246.0	-270.0	-11.6875	-11.6875	True	False	agent-properties	believe/imagine	Write a natural, coherent English sentence.
65	1	Ali enjoys playing cards more than playing hockey. Ali chooses cards over hockey.	Ali enjoys playing cards less than playing hockey. Ali chooses hockey over cards.	-176.0	-176.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
66	1	Ali hates Wei less than Jesse. Ali chooses Wei over Jesse.	Ali hates Wei more than Jesse. Ali chooses Jesse over Wei.	-152.0	-152.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
67	1	Ali likes Wei more than Jesse. Ali chooses Wei over Jesse.	Ali likes Wei less than Jesse. Ali chooses Jesse over Wei.	-152.0	-152.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
68	1	Ali likes both the candle and the airplane. Getting the candle takes less time than getting the airplane. Ali chooses the candle over the airplane.	Ali likes both the candle and the airplane. Getting the candle takes more time than getting the airplane. Ali chooses the airplane over the candle.	-328.0	-328.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
69	1	Ali needs to see either Wei or Jesse. It will take less time to see Wei than Jesse. Ali chooses Wei over Jesse.	Ali needs to see either Wei or Jesse. It will take more time to see Wei than Jesse. Ali chooses Jesse over Wei.	-304.0	-304.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
70	1	Ali needs to see either Wei or Jesse. Wei charges less than Jesse. Ali chooses Wei over Jesse.	Ali needs to see either Wei or Jesse. Wei charges more than Jesse. Ali chooses Jesse over Wei.	-246.0	-246.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
71	1	Ali needs to see either Wei or Jesse. Wei lives closer than Jesse. Ali chooses Wei over Jesse.	Ali needs to see either Wei or Jesse. Wei lives further than Jesse. Ali chooses Jesse over Wei.	-246.0	-246.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
72	1	Ali thinks that playing cards requires less effort than playing hockey. Ali is tired. Ali chooses cards over hockey.	Ali thinks that playing cards requires more effort than playing hockey. Ali is tired. Ali chooses hockey over cards.	-258.0	-258.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
73	1	Ali wants either the candle or the airplane. The candle costs less than the airplane. Ali chooses the candle over the airplane.	Ali wants either the candle or the airplane. The candle costs more than the airplane. Ali chooses the airplane over the candle.	-292.0	-294.0	-11.75	-11.75	True	False	agent-properties	choose/-	Write a natural, coherent English sentence.
74	1	Ali wants either the candle or the airplane. The candle is closer to Ali than the airplane. Ali chooses the candle over the airplane.	Ali wants either the candle or the airplane. The candle is farther from Ali than the airplane. Ali chooses the airplane over the candle.	-316.0	-316.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
75	1	Ali will be more satisfied after getting the candle than after getting the airplane. Ali chooses the candle over the airplane.	Ali will be less satisfied after getting the candle than after getting the airplane. Ali chooses the airplane over the candle.	-270.0	-270.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
76	1	Chao enjoys playing football more than playing pool. Chao chooses football over pool.	Chao enjoys playing football less than playing pool. Chao chooses pool over football.	-199.0	-199.0	-11.6875	-11.6875	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
77	1	Chao hates Yan less than Ali. Chao chooses Yan over Ali.	Chao hates Yan more than Ali. Chao chooses Ali over Yan.	-176.0	-176.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
78	1	Chao likes Yan more than Ali. Chao chooses Yan over Ali.	Chao likes Yan less than Ali. Chao chooses Ali over Yan.	-176.0	-176.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
79	1	Chao likes both the wheel and the truck. Getting the wheel takes less time than getting the truck. Chao chooses the wheel over the truck.	Chao likes both the wheel and the truck. Getting the wheel takes more time than getting the truck. Chao chooses the truck over the wheel.	-352.0	-352.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
80	1	Chao needs to see either Yan or Ali. It will take less time to see Yan than Ali. Chao chooses Yan over Ali.	Chao needs to see either Yan or Ali. It will take more time to see Yan than Ali. Chao chooses Ali over Yan.	-328.0	-328.0	-11.6875	-11.6875	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
81	1	Chao needs to see either Yan or Ali. Yan charges less than Ali. Chao chooses Yan over Ali.	Chao needs to see either Yan or Ali. Yan charges more than Ali. Chao chooses Ali over Yan.	-270.0	-270.0	-11.6875	-11.75	False	True	agent-properties	choose/-	Write a natural, coherent English sentence.
82	1	Chao needs to see either Yan or Ali. Yan lives closer than Ali. Chao chooses Yan over Ali.	Chao needs to see either Yan or Ali. Yan lives further than Ali. Chao chooses Ali over Yan.	-270.0	-270.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
83	1	Chao thinks that playing football requires less effort than playing pool. Chao is tired. Chao chooses football over pool.	Chao thinks that playing football requires more effort than playing pool. Chao is tired. Chao chooses pool over football.	-294.0	-294.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
84	1	Chao wants either the wheel or the truck. The wheel costs less than the truck. Chao chooses the wheel over the truck.	Chao wants either the wheel or the truck. The wheel costs more than the truck. Chao chooses the truck over the wheel.	-316.0	-316.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
85	1	Chao wants either the wheel or the truck. The wheel is closer to Chao than the truck. Chao chooses the wheel over the truck.	Chao wants either the wheel or the truck. The wheel is farther from Chao than the truck. Chao chooses the truck over the wheel.	-352.0	-352.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
86	1	Chao will be more satisfied after getting the wheel than after getting the truck. Chao chooses the wheel over the truck.	Chao will be less satisfied after getting the wheel than after getting the truck. Chao chooses the truck over the wheel.	-292.0	-292.0	-11.6875	-11.6875	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
87	1	Jesse enjoys playing volleyball more than playing tennis. Jesse chooses volleyball over tennis.	Jesse enjoys playing volleyball less than playing tennis. Jesse chooses tennis over volleyball.	-188.0	-188.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
88	1	Jesse hates Alex less than Mohammed. Jesse chooses Alex over Mohammed.	Jesse hates Alex more than Mohammed. Jesse chooses Mohammed over Alex.	-164.0	-164.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
89	1	Jesse likes Alex more than Mohammed. Jesse chooses Alex over Mohammed.	Jesse likes Alex less than Mohammed. Jesse chooses Mohammed over Alex.	-164.0	-164.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
90	1	Jesse likes both the truck and the box. Getting the truck takes less time than getting the box. Jesse chooses the truck over the box.	Jesse likes both the truck and the box. Getting the truck takes more time than getting the box. Jesse chooses the box over the truck.	-340.0	-340.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
91	1	Jesse needs to see either Alex or Mohammed. Alex charges less than Mohammed. Jesse chooses Alex over Mohammed.	Jesse needs to see either Alex or Mohammed. Alex charges more than Mohammed. Jesse chooses Mohammed over Alex.	-258.0	-258.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
92	1	Jesse needs to see either Alex or Mohammed. Alex lives closer than Mohammed. Jesse chooses Alex over Mohammed.	Jesse needs to see either Alex or Mohammed. Alex lives further than Mohammed. Jesse chooses Mohammed over Alex.	-258.0	-258.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
93	1	Jesse needs to see either Alex or Mohammed. It will take less time to see Alex than Mohammed. Jesse chooses Alex over Mohammed.	Jesse needs to see either Alex or Mohammed. It will take more time to see Alex than Mohammed. Jesse chooses Mohammed over Alex.	-316.0	-316.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
94	1	Jesse thinks that playing volleyball requires less effort than playing tennis. Jesse is tired. Jesse chooses volleyball over tennis.	Jesse thinks that playing volleyball requires more effort than playing tennis. Jesse is tired. Jesse chooses tennis over volleyball.	-270.0	-270.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
95	1	Jesse wants either the truck or the box. The truck costs less than the box. Jesse chooses the truck over the box.	Jesse wants either the truck or the box. The truck costs more than the box. Jesse chooses the box over the truck.	-304.0	-304.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
96	1	Jesse wants either the truck or the box. The truck is closer to Jesse than the box. Jesse chooses the truck over the box.	Jesse wants either the truck or the box. The truck is farther from Jesse than the box. Jesse chooses the box over the truck.	-328.0	-328.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
97	1	Jesse will be more satisfied after getting the truck than after getting the box. Jesse chooses the truck over the box.	Jesse will be less satisfied after getting the truck than after getting the box. Jesse chooses the box over the truck.	-282.0	-282.0	-11.75	-11.75	False	False	agent-properties	choose/-	Write a natural, coherent English sentence.
