sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
74	1	Candice should imagine Marcus wouldn't flee from himself.	Marcus should imagine Candice wouldn't flee from himself.	-142.0	-129.0	-11.8125	-11.75	False	False	syntax_semantics	binding
75	1	Sally might explain Derek leaves himself.	Derek might explain Sally leaves himself.	-94.5	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
76	1	Martha will think Eric can upset himself.	Eric will think Martha can upset himself.	-105.5	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
77	1	Carla won't imagine Kevin did find himself.	Kevin won't imagine Carla did find himself.	-117.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
78	1	Tara thinks Richard won't admire himself.	Richard thinks Tara won't admire himself.	-106.0	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
79	1	Todd can imagine Gina helps herself.	Gina can imagine Todd helps herself.	-82.0	-94.0	-11.75	-11.75	True	False	syntax_semantics	binding
80	1	Stephanie's grandfather imagines Anna hides herself.	Anna imagines Stephanie's grandfather hides herself.	-129.0	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
81	1	Adam says Elizabeth reveals herself.	Elizabeth says Adam reveals herself.	-70.5	-71.0	-11.75	-11.8125	True	True	syntax_semantics	binding
82	1	Tiffany doesn't explain Gary will hug himself.	Gary doesn't explain Tiffany will hug himself.	-118.0	-106.0	-11.8125	-11.75	False	False	syntax_semantics	binding
83	1	James would say Marla conceals herself.	Marla would say James conceals herself.	-106.0	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
84	1	Cynthia can't think Carlos watches himself.	Carlos can't think Cynthia watches himself.	-106.0	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
85	1	Florence says Alan escapes from himself.	Alan says Florence escapes from himself.	-94.0	-82.5	-11.75	-11.75	False	False	syntax_semantics	binding
86	1	Lori couldn't say Patrick's son shouldn't shock himself.	Patrick's son couldn't say Lori shouldn't shock himself.	-153.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
87	1	Meredith will say Aaron cares for himself.	Aaron will say Meredith cares for himself.	-118.0	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
88	1	Brian says some girl boasts about herself.	Some girl says Brian boasts about herself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
89	1	Danielle can't imagine Paul dislikes himself.	Paul can't imagine Danielle dislikes himself.	-106.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
90	1	Frank thinks Anne conceals herself.	Anne thinks Frank conceals herself.	-82.0	-82.0	-11.75	-11.75	False	False	syntax_semantics	binding
91	1	John can say Karen sounds like herself.	Karen can say John sounds like herself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
92	1	A woman might explain Mark won't approach himself.	Mark might explain a woman won't approach himself.	-118.0	-117.5	-11.8125	-11.75	False	False	syntax_semantics	binding
93	1	Karla thinks Edward flees from himself.	Edward thinks Karla flees from himself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
94	1	Diana couldn't think Daniel won't respect himself.	Daniel couldn't think Diana won't respect himself.	-130.0	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
95	1	Elizabeth thinks Brett couldn't stun himself.	Brett thinks Elizabeth couldn't stun himself.	-94.0	-106.0	-11.75	-11.8125	True	True	syntax_semantics	binding
96	1	Vanessa should imagine Dan attacks himself.	Dan should imagine Vanessa attacks himself.	-94.0	-82.5	-11.75	-11.75	False	False	syntax_semantics	binding
97	1	Carmen thinks Phillip listens to himself.	Phillip thinks Carmen listens to himself.	-106.0	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
98	1	Steven could think Angela would discover herself.	Angela could think Steven would discover herself.	-94.0	-106.0	-11.75	-11.75	True	False	syntax_semantics	binding
99	1	Alan might imagine this lady observes herself.	This lady might imagine Alan observes herself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
100	1	Caroline might say Richard didn't sound like himself.	Richard might say Caroline didn't sound like himself.	-129.0	-118.0	-11.75	-11.75	False	False	syntax_semantics	binding
101	1	Jill's nephew wouldn't imagine Julia should hurt herself.	Julia wouldn't imagine Jill's nephew should hurt herself.	-141.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
102	1	Raymond does think Danielle hides herself.	Danielle does think Raymond hides herself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
103	1	Karla can't say James criticizes himself.	James can't say Karla criticizes himself.	-118.0	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
104	1	Robert didn't say Karla can appreciate herself.	Karla didn't say Robert can appreciate herself.	-118.0	-118.0	-11.75	-11.75	False	False	syntax_semantics	binding
105	1	Stephanie thinks a man heals himself.	A man thinks Stephanie heals himself.	-106.0	-82.5	-11.75	-11.8125	False	True	syntax_semantics	binding
106	1	Stacey imagines Lucille's grandson didn't respect himself.	Lucille's grandson imagines Stacey didn't respect himself.	-153.0	-153.0	-11.75	-11.75	False	False	syntax_semantics	binding
107	1	Pamela imagines Bruce flees from himself.	Bruce imagines Pamela flees from himself.	-130.0	-106.0	-11.8125	-11.75	False	False	syntax_semantics	binding
108	1	Danielle might say David admires himself.	David might say Danielle admires himself.	-106.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
109	1	This actress won't think Scott does heal himself.	Scott won't think this actress does heal himself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
110	1	Jessica did say Gary did fire himself.	Gary did say Jessica did fire himself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
111	1	Rebecca explains Steven wouldn't impress himself.	Steven explains Rebecca wouldn't impress himself.	-106.0	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
112	1	Victoria's nephew explains every girl won't praise herself.	Every girl explains Victoria's nephew won't praise herself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
113	1	Florence's niece won't say Lawrence cures himself.	Lawrence won't say Florence's niece cures himself.	-141.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
114	1	Suzanne wouldn't say Matt won't talk to himself.	Matt wouldn't say Suzanne won't talk to himself.	-153.0	-129.0	-11.8125	-11.75	False	False	syntax_semantics	binding
115	1	Patricia should say Jerry criticizes himself.	Jerry should say Patricia criticizes himself.	-105.5	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
116	1	Christina wouldn't explain Matt talks to himself.	Matt wouldn't explain Christina talks to himself.	-118.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
117	1	Russell didn't think Elaine escapes from herself.	Elaine didn't think Russell escapes from herself.	-117.5	-118.0	-11.75	-11.75	True	False	syntax_semantics	binding
118	1	Katherine says Guy likes himself.	Guy says Katherine likes himself.	-82.5	-70.5	-11.8125	-11.75	False	False	syntax_semantics	binding
119	1	Lori thinks Bradley didn't admire himself.	Bradley thinks Lori didn't admire himself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
120	1	Holly would think Randolf helps himself.	Randolf would think Holly helps himself.	-106.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
121	1	Dennis can't imagine Valerie discovers herself.	Valerie can't imagine Dennis discovers herself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
122	1	Donna says Benjamin should hurt himself.	Benjamin says Donna should hurt himself.	-94.0	-94.5	-11.75	-11.8125	True	True	syntax_semantics	binding
123	1	Omar thinks Laurie does admire herself.	Laurie thinks Omar does admire herself.	-94.0	-106.0	-11.75	-11.75	True	False	syntax_semantics	binding
124	1	Lissa did imagine the guy sees himself.	The guy did imagine Lissa sees himself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
125	1	Sandra can say Stephen did hide himself.	Stephen can say Sandra did hide himself.	-106.0	-94.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
126	1	Amy imagines Bill describes himself.	Bill imagines Amy describes himself.	-82.5	-82.0	-11.75	-11.6875	False	False	syntax_semantics	binding
127	1	Sherry wouldn't imagine Richard describes himself.	Richard wouldn't imagine Sherry describes himself.	-106.5	-106.0	-11.8125	-11.75	False	False	syntax_semantics	binding
128	1	Dana explains Matt doesn't embarrass himself.	Matt explains Dana doesn't embarrass himself.	-106.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
129	1	Kristen thinks James approaches himself.	James thinks Kristen approaches himself.	-82.5	-70.5	-11.75	-11.75	False	False	syntax_semantics	binding
130	1	Grace should explain Gary could complain about himself.	Gary should explain Grace could complain about himself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
131	1	Connie thinks Douglas can listen to himself.	Douglas thinks Connie can listen to himself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
132	1	Todd couldn't think Kendra shouldn't reference herself.	Kendra couldn't think Todd shouldn't reference herself.	-129.0	-130.0	-11.75	-11.8125	True	True	syntax_semantics	binding
133	1	Holly did say Jacqueline's nephew can describe himself.	Jacqueline's nephew did say Holly can describe himself.	-130.0	-141.0	-11.75	-11.75	True	False	syntax_semantics	binding
134	1	Holly imagines actresses' grandson doesn't confuse himself.	Actresses' grandson imagines Holly doesn't confuse himself.	-141.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
135	1	Nicole can't think Randolf's grandfather researches himself.	Randolf's grandfather can't think Nicole researches himself.	-153.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
136	1	Noah says Nina kisses herself.	Nina says Noah kisses herself.	-82.5	-82.5	-11.75	-11.8125	False	True	syntax_semantics	binding
137	1	Samuel should explain Melanie would return to herself.	Melanie should explain Samuel would return to herself.	-117.5	-118.0	-11.75	-11.75	True	False	syntax_semantics	binding
138	1	Noah explains Teresa talks about herself.	Teresa explains Noah talks about herself.	-94.0	-94.5	-11.75	-11.8125	True	True	syntax_semantics	binding
139	1	Christine imagines Gary can visit himself.	Gary imagines Christine can visit himself.	-106.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
140	1	Nina thinks Clyde references himself.	Clyde thinks Nina references himself.	-82.5	-94.5	-11.8125	-11.8125	True	False	syntax_semantics	binding
141	1	Ruth might say Brett knows himself.	Brett might say Ruth knows himself.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
142	1	Samuel says Elizabeth respects herself.	Elizabeth says Samuel respects herself.	-82.5	-71.0	-11.75	-11.8125	False	True	syntax_semantics	binding
143	1	Kevin's wife didn't explain Erin's son didn't irritate himself.	Erin's son didn't explain Kevin's wife didn't irritate himself.	-176.0	-188.0	-11.75	-11.75	True	False	syntax_semantics	binding
144	1	Carol says Edward won't describe himself.	Edward says Carol won't describe himself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
145	1	Samantha thinks Mitchell approaches himself.	Mitchell thinks Samantha approaches himself.	-94.5	-82.5	-11.8125	-11.75	False	False	syntax_semantics	binding
146	1	Gerald would explain Ann does listen to herself.	Ann would explain Gerald does listen to herself.	-118.0	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
147	1	Tanya did think Liam would disturb himself.	Liam did think Tanya would disturb himself.	-106.0	-118.0	-11.8125	-11.8125	True	False	syntax_semantics	binding
148	1	Diana explains Scott's brother will cure himself.	Scott's brother explains Diana will cure himself.	-118.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
149	1	The dancer explains Donald should love himself.	Donald explains the dancer should love himself.	-94.5	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
150	1	Suzanne's father says Carmen might watch herself.	Carmen says Suzanne's father might watch herself.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
151	1	Charles can say Marla praises herself.	Marla can say Charles praises herself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
152	1	Adam didn't say Theresa's girlfriend insults herself.	Theresa's girlfriend didn't say Adam insults herself.	-117.5	-130.0	-11.75	-11.75	True	False	syntax_semantics	binding
153	1	Mark thinks Kayla doesn't conceal herself.	Kayla thinks Mark doesn't conceal herself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
154	1	A lot of teachers' grandson thinks Valerie hugs herself.	Valerie thinks a lot of teachers' grandson hugs herself.	-130.0	-141.0	-11.8125	-11.75	True	False	syntax_semantics	binding
155	1	Tamara imagines Scott did shock himself.	Scott imagines Tamara did shock himself.	-105.5	-106.0	-11.75	-11.75	True	False	syntax_semantics	binding
156	1	Noah imagines Veronica's mother doesn't approach herself.	Veronica's mother imagines Noah doesn't approach herself.	-141.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
157	1	Regina didn't imagine Robert couldn't disturb himself.	Robert didn't imagine Regina couldn't disturb himself.	-130.0	-118.0	-11.8125	-11.75	False	False	syntax_semantics	binding
158	1	Robert can't say Rhonda will stun herself.	Rhonda can't say Robert will stun herself.	-118.0	-118.0	-11.75	-11.75	False	False	syntax_semantics	binding
159	1	Martin says Christina works with herself.	Christina says Martin works with herself.	-82.0	-94.0	-11.75	-11.75	True	False	syntax_semantics	binding
160	1	Stephanie won't imagine Jeffrey does flee from himself.	Jeffrey won't imagine Stephanie does flee from himself.	-141.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
161	1	Thomas thinks Becca can't hide herself.	Becca thinks Thomas can't hide herself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
162	1	Elaine explains Jason couldn't love himself.	Jason explains Elaine couldn't love himself.	-106.0	-94.0	-11.8125	-11.75	False	False	syntax_semantics	binding
163	1	Tina thinks Benjamin loves himself.	Benjamin thinks Tina loves himself.	-83.0	-82.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
164	1	Gina explains Brad should astound himself.	Brad explains Gina should astound himself.	-106.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
165	1	Travis couldn't imagine Cheryl shouldn't insult herself.	Cheryl couldn't imagine Travis shouldn't insult herself.	-130.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
166	1	Kevin explains Sara questions herself.	Sara explains Kevin questions herself.	-70.5	-83.0	-11.75	-11.8125	True	True	syntax_semantics	binding
167	1	Larry explains Alicia shouldn't confuse herself.	Alicia explains Larry shouldn't confuse herself.	-94.0	-118.0	-11.75	-11.8125	True	True	syntax_semantics	binding
168	1	Jill explains Wayne will reference himself.	Wayne explains Jill will reference himself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
169	1	Kayla says Richard likes himself.	Richard says Kayla likes himself.	-82.5	-82.5	-11.75	-11.8125	False	True	syntax_semantics	binding
170	1	Connie could say Noah might worry himself.	Noah could say Connie might worry himself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
171	1	Brian imagines Carla thinks about herself.	Carla imagines Brian thinks about herself.	-94.0	-106.0	-11.75	-11.75	True	False	syntax_semantics	binding
172	1	Dan thinks Noah's daughter will disgust herself.	Noah's daughter thinks Dan will disgust herself.	-106.0	-117.5	-11.75	-11.75	True	False	syntax_semantics	binding
173	1	Kevin thinks Susan does forget herself.	Susan thinks Kevin does forget herself.	-82.0	-82.5	-11.75	-11.75	True	False	syntax_semantics	binding
174	1	Kristen says George's grandfather can attack himself.	George's grandfather says Kristen can attack himself.	-117.5	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
175	1	Brian might think Katherine can conceal herself.	Katherine might think Brian can conceal herself.	-94.0	-106.0	-11.75	-11.8125	True	True	syntax_semantics	binding
176	1	Natalie's granddaughter did explain Randolf discusses himself.	Randolf did explain Natalie's granddaughter discusses himself.	-141.0	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
177	1	Charles says Anna admires herself.	Anna says Charles admires herself.	-82.5	-82.0	-11.75	-11.75	False	False	syntax_semantics	binding
178	1	Paul should imagine Rebecca could bore herself.	Rebecca should imagine Paul could bore herself.	-94.0	-106.0	-11.75	-11.8125	True	True	syntax_semantics	binding
179	1	Kevin didn't say Carolyn would annoy herself.	Carolyn didn't say Kevin would annoy herself.	-106.0	-117.5	-11.75	-11.75	True	False	syntax_semantics	binding
