sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
89	1	The Borgias won't change.	The Borgias won't fire.	-75.0	-75.0	-12.5	-12.5	False	False	syntax	argument_structure
90	1	The mothers of Carolyn scratch.	The mothers of Carolyn cure.	-62.0	-62.75	-12.4375	-12.5625	True	True	syntax	argument_structure
91	1	A cousin of some waitresses would hide away.	A cousin of some waitresses would fire.	-112.5	-101.0	-12.5	-12.625	False	True	syntax	argument_structure
92	1	The grandson of Benjamin washes.	The grandson of Benjamin boasted about.	-74.5	-74.5	-12.4375	-12.375	False	False	syntax	argument_structure
93	1	Jason's supervisors hadn't struggled.	Jason's supervisors hadn't looked like.	-73.5	-85.0	-12.25	-12.125	True	False	syntax	argument_structure
94	1	Kirsten was answering.	Kirsten was listening to.	-63.0	-75.0	-12.5625	-12.4375	True	False	syntax	argument_structure
95	1	Some wheelbarrows are slowing.	Some wheelbarrows are scaring.	-75.0	-88.0	-12.5625	-12.5625	True	False	syntax	argument_structure
96	1	Bananas charred.	Bananas look like.	-50.0	-49.5	-12.5	-12.375	False	False	syntax	argument_structure
97	1	These drivers hadn't wasted away.	These drivers hadn't worked with.	-73.0	-74.0	-12.1875	-12.3125	True	True	syntax	argument_structure
98	1	This bike is existing.	This bike is scaring.	-52.75	-64.5	-13.1875	-12.9375	True	False	syntax	argument_structure
99	1	The actor's employee murmurs.	The actor's employee boasts about.	-76.0	-75.0	-12.625	-12.5	False	False	syntax	argument_structure
100	1	Those actresses stretch.	Those actresses look like.	-36.75	-48.5	-12.25	-12.125	True	False	syntax	argument_structure
101	1	This plane chipped.	This plane looked like.	-51.25	-51.5	-12.8125	-12.875	True	True	syntax	argument_structure
102	1	Wendy hadn't seen.	Wendy hadn't boasted about.	-75.0	-85.5	-12.5	-12.25	True	False	syntax	argument_structure
103	1	Maria was complaining.	Maria was concealing.	-38.5	-50.25	-12.8125	-12.5625	True	False	syntax	argument_structure
104	1	Those governments were coping.	Those governments were talking about.	-49.75	-61.25	-12.4375	-12.25	True	False	syntax	argument_structure
105	1	Some mother of Caroline is yawning.	Some mother of Caroline is arriving at.	-87.0	-87.0	-12.4375	-12.4375	False	False	syntax	argument_structure
106	1	Julie replies.	Julie complained about.	-38.0	-49.25	-12.625	-12.3125	True	False	syntax	argument_structure
107	1	Candice's students haven't practiced.	Candice's students haven't cared for.	-100.0	-111.5	-12.5	-12.375	True	False	syntax	argument_structure
108	1	Some eyes flung open.	Some eyes resemble.	-63.75	-38.75	-12.75	-12.9375	False	True	syntax	argument_structure
109	1	Katherine won't yawn.	Katherine won't drive to.	-73.0	-73.5	-12.1875	-12.25	True	True	syntax	argument_structure
110	1	The Impressionists have changed.	The Impressionists have dropped by.	-76.5	-88.5	-12.75	-12.6875	True	False	syntax	argument_structure
111	1	Some son of Nancy stretched.	Some son of Nancy talked about.	-63.5	-74.5	-12.6875	-12.4375	True	False	syntax	argument_structure
112	1	Most shoes do crumple.	Most shoes do look like.	-74.0	-61.5	-12.375	-12.3125	False	False	syntax	argument_structure
113	1	Deborah had wept.	Deborah had concealed.	-61.0	-49.0	-12.1875	-12.25	False	True	syntax	argument_structure
114	1	Sarah's brother exists.	Sarah's brother sounds like.	-50.0	-61.0	-12.5	-12.1875	True	False	syntax	argument_structure
115	1	The blouses can flatten.	The blouses can resemble.	-65.5	-65.5	-13.0625	-13.0625	False	False	syntax	argument_structure
116	1	The cucumber had scorched.	The cucumber had scared.	-63.25	-51.0	-12.625	-12.75	False	True	syntax	argument_structure
117	1	Aaron talked.	Aaron went to.	-25.75	-38.0	-12.875	-12.625	True	False	syntax	argument_structure
118	1	Christine's friends will interact.	Christine's friends will conceal.	-74.5	-74.5	-12.4375	-12.375	False	False	syntax	argument_structure
119	1	Those doors shut.	Those doors look like.	-37.5	-49.5	-12.5625	-12.375	True	False	syntax	argument_structure
120	1	Those daughters of Pamela wouldn't sit down.	Those daughters of Pamela wouldn't dislike.	-96.5	-85.0	-12.0625	-12.1875	False	True	syntax	argument_structure
121	1	Andrea was muttering.	Andrea was looking like.	-61.75	-61.75	-12.3125	-12.3125	False	False	syntax	argument_structure
122	1	Shawls hadn't soaked.	Shawls hadn't scared.	-73.5	-74.0	-12.25	-12.3125	True	True	syntax	argument_structure
123	1	That closet opens.	That closet looked like.	-37.5	-49.5	-12.5625	-12.375	True	False	syntax	argument_structure
124	1	Most actors boast.	Most actors drive to.	-37.25	-50.0	-12.4375	-12.5	True	True	syntax	argument_structure
125	1	Some banks confer.	Some banks reference.	-38.5	-39.0	-12.875	-12.9375	True	True	syntax	argument_structure
126	1	Some skirt wrinkled.	Some skirt resembles.	-49.25	-37.75	-12.3125	-12.625	False	True	syntax	argument_structure
127	1	Some student's podiatrists had succeeded.	Some student's podiatrists had gone to.	-98.5	-110.5	-12.3125	-12.3125	True	False	syntax	argument_structure
128	1	The plane slowed.	The plane looks like.	-39.75	-51.25	-13.25	-12.8125	True	False	syntax	argument_structure
129	1	That grandmother of Anne sits down.	That grandmother of Anne complains about.	-73.5	-73.5	-12.25	-12.25	False	False	syntax	argument_structure
130	1	All organizations succeed.	All organizations fire.	-37.75	-38.75	-12.625	-12.9375	True	True	syntax	argument_structure
131	1	The lakes would vaporize.	The lakes would scare.	-64.0	-51.5	-12.8125	-12.875	False	True	syntax	argument_structure
132	1	These planes tip over.	These planes scare.	-50.0	-38.0	-12.5	-12.6875	False	True	syntax	argument_structure
133	1	This museum was fighting.	This museum was firing.	-52.5	-52.0	-13.125	-13.0	False	False	syntax	argument_structure
134	1	Most tomatoes hadn't wasted away.	Most tomatoes hadn't resembled.	-73.0	-61.25	-12.125	-12.25	False	True	syntax	argument_structure
135	1	Those blouses soaked.	Those blouses resemble.	-50.0	-51.0	-12.5	-12.75	True	True	syntax	argument_structure
136	1	Ruth's dentists haven't kissed.	Ruth's dentists haven't admired.	-98.0	-98.0	-12.25	-12.25	False	False	syntax	argument_structure
137	1	That spinach burns.	That spinach resembles.	-37.5	-38.0	-12.5	-12.625	True	True	syntax	argument_structure
138	1	Alexander hasn't woken up.	Alexander hasn't talked to.	-72.5	-60.5	-12.0625	-12.125	False	True	syntax	argument_structure
139	1	These granddaughters of Eric eat.	These granddaughters of Eric lifted.	-86.5	-86.0	-12.3125	-12.3125	False	False	syntax	argument_structure
140	1	Stacy has whispered.	Stacy has concealed.	-50.75	-51.0	-12.6875	-12.75	True	True	syntax	argument_structure
141	1	The bank hadn't debated.	The bank hadn't looked like.	-64.5	-76.5	-12.9375	-12.75	True	False	syntax	argument_structure
142	1	A shoe frayed.	A shoe resembles.	-50.5	-38.5	-12.625	-12.875	False	True	syntax	argument_structure
143	1	Marcus's plumbers fall asleep.	Marcus's plumbers scare.	-73.0	-62.0	-12.1875	-12.375	False	True	syntax	argument_structure
144	1	These guys' cousins yell.	These guys' cousins scared.	-60.75	-60.5	-12.125	-12.125	False	False	syntax	argument_structure
145	1	All actors yell.	All actors fire.	-37.5	-38.0	-12.5	-12.6875	True	True	syntax	argument_structure
146	1	Pamela's classmate wasn't sighing.	Pamela's classmate wasn't concealing.	-122.5	-123.0	-12.25	-12.3125	True	True	syntax	argument_structure
147	1	Many girls worry.	Many girls walked through.	-37.0	-49.5	-12.375	-12.375	True	False	syntax	argument_structure
148	1	Some legislatures negotiated.	Some legislatures talk about.	-50.0	-61.0	-12.5	-12.1875	True	False	syntax	argument_structure
149	1	This candle won't brighten.	This candle won't look like.	-75.0	-74.5	-12.5	-12.4375	False	False	syntax	argument_structure
150	1	A unicycle rolls.	A unicycle scared.	-53.25	-53.0	-13.3125	-13.25	False	False	syntax	argument_structure
151	1	Claire had performed.	Claire had biked to.	-50.5	-72.5	-12.625	-12.125	True	False	syntax	argument_structure
152	1	Every patient isn't practicing.	Every patient isn't revealing.	-62.75	-62.5	-12.5625	-12.5	False	False	syntax	argument_structure
153	1	A skateboard shattered.	A skateboard resembled.	-38.0	-38.25	-12.625	-12.75	True	True	syntax	argument_structure
154	1	These lights dimmed.	These lights scare.	-49.75	-38.5	-12.4375	-12.8125	False	True	syntax	argument_structure
155	1	Michael isn't blinking.	Michael isn't biking to.	-49.5	-60.5	-12.375	-12.125	True	False	syntax	argument_structure
156	1	Diane's girlfriend jokes around.	Diane's girlfriend scared.	-73.0	-61.0	-12.1875	-12.1875	False	False	syntax	argument_structure
157	1	Timothy's doctors were spinning around.	Timothy's doctors were scaring.	-86.0	-86.5	-12.25	-12.375	True	True	syntax	argument_structure
158	1	Some mouth will shut.	Some mouth will scare.	-50.5	-50.5	-12.625	-12.625	False	False	syntax	argument_structure
159	1	Mary is lying.	Mary is curing.	-39.25	-39.25	-13.0625	-13.0625	False	False	syntax	argument_structure
160	1	Every cart had maneuvered.	Every cart had resembled.	-63.0	-51.0	-12.5625	-12.75	False	True	syntax	argument_structure
161	1	Most scarves did wrinkle.	Most scarves did resemble.	-73.5	-62.0	-12.25	-12.4375	False	True	syntax	argument_structure
162	1	Phillip has suffered.	Phillip has returned to.	-50.75	-63.0	-12.6875	-12.625	True	False	syntax	argument_structure
163	1	Tammy compromised.	Tammy complained about.	-37.75	-49.5	-12.625	-12.375	True	False	syntax	argument_structure
164	1	Erin's dermatologists have divorced.	Erin's dermatologists have concealed.	-86.0	-86.5	-12.3125	-12.3125	True	False	syntax	argument_structure
165	1	The hospital testifies.	The hospital scared.	-52.0	-39.5	-13.0	-13.1875	False	True	syntax	argument_structure
166	1	This sock shrinks.	This sock resembled.	-51.0	-39.25	-12.75	-13.0625	False	True	syntax	argument_structure
167	1	The ice cream did condense.	The ice cream did scare.	-76.0	-63.5	-12.6875	-12.75	False	True	syntax	argument_structure
168	1	Dawn's oncologists had worried.	Dawn's oncologists had boasted about.	-86.0	-97.0	-12.3125	-12.125	True	False	syntax	argument_structure
169	1	The eye is closing.	The eye is looking like.	-53.0	-64.5	-13.25	-12.875	True	False	syntax	argument_structure
170	1	Tanya's ex-husbands might sigh.	Tanya's ex-husbands might talk about.	-110.5	-122.0	-12.25	-12.1875	True	False	syntax	argument_structure
171	1	Many nieces of Bruce are laughing.	Many nieces of Bruce are going to.	-87.5	-99.0	-12.5	-12.375	True	False	syntax	argument_structure
172	1	Carmen's electricians haven't swallowed.	Carmen's electricians haven't argued about.	-111.0	-122.5	-12.375	-12.25	True	False	syntax	argument_structure
173	1	Veronica does shout.	Veronica does drive to.	-49.0	-61.5	-12.25	-12.3125	True	True	syntax	argument_structure
174	1	Alicia salutes.	Alicia boasted about.	-64.0	-63.0	-12.8125	-12.5625	False	False	syntax	argument_structure
175	1	That box falls.	That box resembled.	-38.75	-38.75	-12.9375	-12.875	False	False	syntax	argument_structure
176	1	Cindy has murmured.	Cindy has scared.	-61.75	-49.5	-12.3125	-12.375	False	True	syntax	argument_structure
177	1	Larry couldn't lie.	Larry couldn't complain about.	-48.75	-60.5	-12.1875	-12.125	True	False	syntax	argument_structure
178	1	Stephen's associate had seen.	Stephen's associate had lifted.	-62.25	-62.25	-12.4375	-12.4375	False	False	syntax	argument_structure
179	1	A lot of hats flattened.	A lot of hats resembled.	-62.5	-62.5	-12.5	-12.5	False	False	syntax	argument_structure
180	1	A lot of lights dimmed.	A lot of lights resembled.	-75.0	-63.5	-12.5	-12.6875	False	True	syntax	argument_structure
181	1	Linda's senators had reacted.	Linda's senators had fired.	-74.5	-74.5	-12.375	-12.4375	False	True	syntax	argument_structure
182	1	Most icicles were evaporating.	Most icicles were scaring.	-74.0	-74.5	-12.3125	-12.4375	True	True	syntax	argument_structure
183	1	That box flings open.	That box looks like.	-63.0	-50.5	-12.625	-12.625	False	False	syntax	argument_structure
184	1	A unicycle slows.	A unicycle looks like.	-53.5	-65.0	-13.375	-13.0	True	False	syntax	argument_structure
185	1	Becca's brothers profit.	Becca's brothers respect.	-61.5	-61.5	-12.3125	-12.3125	False	False	syntax	argument_structure
186	1	Wendy trains.	Wendy respected.	-51.75	-51.5	-12.9375	-12.875	False	False	syntax	argument_structure
187	1	Angela's father doesn't yawn.	Angela's father doesn't drive to.	-98.0	-98.0	-12.25	-12.25	False	False	syntax	argument_structure
188	1	Candice isn't hunting.	Candice isn't dropping by.	-75.5	-87.0	-12.5625	-12.4375	True	False	syntax	argument_structure
189	1	The spinach exists.	The spinach resembled.	-38.5	-39.0	-12.8125	-13.0	True	True	syntax	argument_structure
190	1	Some unicycles had steered.	Some unicycles had scared.	-88.0	-76.0	-12.625	-12.6875	False	True	syntax	argument_structure
191	1	Some scarf might tighten.	Some scarf might resemble.	-49.75	-49.75	-12.4375	-12.4375	False	False	syntax	argument_structure
192	1	Denise's electricians kiss.	Denise's electricians like.	-74.5	-74.0	-12.375	-12.3125	False	False	syntax	argument_structure
193	1	Marla's ex-girlfriends vanish.	Marla's ex-girlfriends talked to.	-86.0	-98.5	-12.25	-12.3125	True	True	syntax	argument_structure
194	1	Vincent's ex-girlfriend learns.	Vincent's ex-girlfriend resembles.	-86.0	-85.5	-12.25	-12.1875	False	False	syntax	argument_structure
195	1	Jerry's bosses argue.	Jerry's bosses arrive at.	-50.0	-61.5	-12.5	-12.3125	True	False	syntax	argument_structure
196	1	Nicole's sons will wake up.	Nicole's sons will dislike.	-85.5	-74.0	-12.1875	-12.3125	False	True	syntax	argument_structure
197	1	Gina's granddaughter isn't getting fired.	Gina's granddaughter isn't complaining about.	-98.5	-97.5	-12.3125	-12.1875	False	False	syntax	argument_structure
198	1	Rose isn't existing.	Rose isn't concealing.	-49.75	-60.75	-12.4375	-12.1875	True	False	syntax	argument_structure
199	1	All shawls did dry.	All shawls did scare.	-75.5	-75.0	-12.5625	-12.5	False	False	syntax	argument_structure
200	1	Ruth succeeds.	Ruth references.	-38.25	-38.5	-12.75	-12.8125	True	True	syntax	argument_structure
201	1	Most eggplants might char.	Most eggplants might resemble.	-62.5	-62.25	-12.5	-12.4375	False	False	syntax	argument_structure
202	1	Those shirts shrink.	Those shirts scare.	-37.25	-37.5	-12.4375	-12.5625	True	True	syntax	argument_structure
203	1	Tracy will depart.	Tracy will talk to.	-50.0	-62.5	-12.5	-12.5	True	False	syntax	argument_structure
204	1	Jason hasn't gotten a job.	Jason hasn't returned to.	-74.0	-61.5	-12.3125	-12.3125	False	False	syntax	argument_structure
205	1	A lot of boys can cook.	A lot of boys can find.	-75.0	-74.5	-12.5	-12.4375	False	False	syntax	argument_structure
206	1	A lot of committees hadn't surrendered.	A lot of committees hadn't admired.	-86.0	-86.5	-12.3125	-12.3125	True	False	syntax	argument_structure
207	1	Lori hadn't wasted away.	Lori hadn't revealed.	-74.0	-62.75	-12.3125	-12.5625	False	True	syntax	argument_structure
208	1	Jennifer washes.	Jennifer talks about.	-37.0	-36.25	-12.375	-12.0625	False	False	syntax	argument_structure
209	1	A door hasn't flung open.	A door hasn't scared.	-87.5	-62.5	-12.5	-12.5	False	False	syntax	argument_structure
210	1	That book had vanished.	That book had looked like.	-51.0	-63.0	-12.75	-12.5625	True	False	syntax	argument_structure
211	1	Michael will bake.	Michael will argue about.	-38.5	-50.25	-12.8125	-12.5625	True	False	syntax	argument_structure
212	1	Some scarf dries.	Some scarf looks like.	-49.5	-49.0	-12.375	-12.25	False	False	syntax	argument_structure
213	1	William's ex-wives communicate.	William's ex-wives returned to.	-75.5	-87.0	-12.5625	-12.4375	True	False	syntax	argument_structure
214	1	Aaron has hunted.	Aaron has lifted.	-39.0	-38.75	-12.9375	-12.9375	False	False	syntax	argument_structure
215	1	Charles's dermatologist chuckles.	Charles's dermatologist wore.	-74.0	-61.5	-12.3125	-12.3125	False	False	syntax	argument_structure
216	1	This computer cracked.	This computer looks like.	-38.5	-51.25	-12.875	-12.8125	True	False	syntax	argument_structure
217	1	All students' ex-boyfriends cooperate.	All students' ex-boyfriends reference.	-86.5	-87.0	-12.3125	-12.4375	True	True	syntax	argument_structure
218	1	The Borgias' daughters fall asleep.	The Borgias' daughters lifted.	-86.5	-75.0	-12.3125	-12.5	False	True	syntax	argument_structure
219	1	This university hadn't replied.	This university hadn't referenced.	-62.5	-62.5	-12.5	-12.5	False	False	syntax	argument_structure
220	1	The universities donated.	The universities scared.	-38.25	-37.75	-12.75	-12.625	False	False	syntax	argument_structure
221	1	A closet couldn't close.	A closet couldn't scare.	-61.75	-61.75	-12.375	-12.375	False	False	syntax	argument_structure
222	1	All guys' sisters hug.	All guys' sisters reference.	-61.0	-61.5	-12.25	-12.25	True	False	syntax	argument_structure
223	1	That lady whispers.	That lady cares for.	-37.5	-49.5	-12.5	-12.375	True	False	syntax	argument_structure
