sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
19	1	That girl's wife isn't visited by some waiters.	That girl's wife isn't left by some waiters.	-131.0	-130.0	-11.875	-11.875	False	False	syntax	argument_structure
20	1	These customers aren't referenced by Emily's colleagues.	These customers aren't chatted by Emily's colleagues.	-108.0	-120.0	-12.0	-12.0	True	False	syntax	argument_structure
21	1	Kenneth wasn't discussed by Grace.	Kenneth wasn't answered by Grace.	-82.0	-82.5	-11.75	-11.8125	True	True	syntax	argument_structure
22	1	Richard is investigated by the cashiers.	Richard is laughed by the cashiers.	-83.5	-83.5	-11.9375	-11.9375	False	False	syntax	argument_structure
23	1	Most students weren't appreciated by Jesus.	Most students weren't negotiated by Jesus.	-84.0	-84.0	-12.0	-12.0	False	False	syntax	argument_structure
24	1	Janice is approached by Samantha.	Janice is left by Samantha.	-71.5	-72.0	-11.9375	-11.9375	True	False	syntax	argument_structure
25	1	Homer's partners weren't seen by Jesus.	Homer's partners weren't corresponded by Jesus.	-108.0	-119.0	-12.0	-11.9375	True	False	syntax	argument_structure
26	1	All pedestrians' ex-husbands weren't respected by Patricia's father.	All pedestrians' ex-husbands weren't competed by Patricia's father.	-165.0	-165.0	-11.8125	-11.8125	False	False	syntax	argument_structure
27	1	Ruth's daughter is cared for by Cheryl.	Ruth's daughter is blinked by Cheryl.	-108.0	-96.5	-12.0	-12.0625	False	True	syntax	argument_structure
28	1	These patients aren't visited by David.	These patients aren't profited by David.	-84.5	-96.0	-12.0625	-12.0	True	False	syntax	argument_structure
29	1	These cashiers aren't disgusted by Melissa's grandsons.	These cashiers aren't coped by Melissa's grandsons.	-131.0	-144.0	-11.9375	-12.0	True	True	syntax	argument_structure
30	1	Becky is hugged by Claire.	Becky is grinned by Claire.	-83.5	-83.5	-11.875	-11.9375	False	True	syntax	argument_structure
31	1	Jeffrey's ex-husbands were stunned by a doctor.	Jeffrey's ex-husbands were trained by a doctor.	-142.0	-142.0	-11.8125	-11.8125	False	False	syntax	argument_structure
32	1	Tammy is talked about by Dennis.	Tammy is wept by Dennis.	-82.5	-83.0	-11.75	-11.875	True	True	syntax	argument_structure
33	1	These fathers of Linda aren't escaped from by Laurie.	These fathers of Linda aren't conferred by Laurie.	-118.0	-105.5	-11.8125	-11.75	False	False	syntax	argument_structure
34	1	An eggplant isn't seen by those men.	An eggplant isn't rotted by those men.	-107.5	-132.0	-11.9375	-11.9375	True	False	syntax	argument_structure
35	1	Wayne isn't criticized by Aaron.	Wayne isn't talked by Aaron.	-83.0	-83.5	-11.875	-11.9375	True	True	syntax	argument_structure
36	1	Keith isn't embarrassed by Paula.	Keith isn't shouted by Paula.	-70.5	-72.0	-11.75	-11.9375	True	True	syntax	argument_structure
37	1	The patients aren't loved by Theodore.	The patients aren't complained by Theodore.	-84.5	-83.5	-12.0625	-11.9375	False	False	syntax	argument_structure
38	1	Jennifer's colleagues aren't approached by John.	Jennifer's colleagues aren't profited by John.	-95.5	-107.5	-11.9375	-11.9375	True	False	syntax	argument_structure
39	1	Ronald's grandson isn't annoyed by Beverly's teachers.	Ronald's grandson isn't gotten fired by Beverly's teachers.	-129.0	-141.0	-11.75	-11.75	True	False	syntax	argument_structure
40	1	Naomi's senators were astounded by every icicle.	Naomi's senators were competed by every icicle.	-130.0	-118.0	-11.8125	-11.8125	False	False	syntax	argument_structure
41	1	Janet wasn't disgusted by Katherine's tutors.	Janet wasn't laughed by Katherine's tutors.	-107.5	-107.5	-11.9375	-11.9375	False	False	syntax	argument_structure
42	1	Alice isn't hired by William's podiatrist.	Alice isn't chuckled by William's podiatrist.	-118.5	-118.5	-11.875	-11.875	False	False	syntax	argument_structure
43	1	Bruce isn't shocked by some pedestrians.	Bruce isn't compromised by some pedestrians.	-83.5	-83.0	-11.875	-11.875	False	False	syntax	argument_structure
44	1	Hospitals were upset by girls.	Hospitals were replied by girls.	-83.0	-83.0	-11.8125	-11.875	False	True	syntax	argument_structure
45	1	All actresses aren't concealed by many boys.	All actresses aren't chatted by many boys.	-95.5	-107.5	-11.9375	-11.9375	True	False	syntax	argument_structure
46	1	William isn't fired by this girl.	William isn't lied by this girl.	-82.5	-83.0	-11.8125	-11.875	True	True	syntax	argument_structure
47	1	Derek wasn't impressed by Kimberley.	Derek wasn't gone fishing by Kimberley.	-94.5	-106.0	-11.8125	-11.8125	True	False	syntax	argument_structure
48	1	The museum is described by Cindy.	The museum is negotiated by Cindy.	-71.5	-72.0	-11.9375	-11.9375	True	False	syntax	argument_structure
49	1	Karla was alarmed by a child.	Karla was screamed by a child.	-82.5	-83.0	-11.8125	-11.8125	True	False	syntax	argument_structure
50	1	Kevin's daughters aren't approached by Donna.	Kevin's daughters aren't struggled by Donna.	-95.5	-96.0	-11.9375	-12.0	True	True	syntax	argument_structure
51	1	Peter's sisters were examined by this mother of Claire.	Peter's sisters were clashed by this mother of Claire.	-119.5	-119.0	-11.9375	-11.875	False	False	syntax	argument_structure
52	1	April was forgotten by Harvard University.	April was smiled by Harvard University.	-71.0	-71.5	-11.8125	-11.9375	True	True	syntax	argument_structure
53	1	Walter's sister wasn't hugged by a lot of granddaughters of Clyde.	Walter's sister wasn't boasted by a lot of granddaughters of Clyde.	-189.0	-189.0	-11.8125	-11.8125	False	False	syntax	argument_structure
54	1	The cilantro wasn't sold by Ann.	The cilantro wasn't rotted by Ann.	-95.5	-119.0	-11.9375	-11.875	True	False	syntax	argument_structure
55	1	Kevin was loved by Guy.	Kevin was trained by Guy.	-60.5	-60.5	-12.125	-12.125	False	False	syntax	argument_structure
56	1	Nina was distracted by all cars.	Nina was left by all cars.	-83.5	-84.0	-11.9375	-12.0	True	True	syntax	argument_structure
57	1	Most nephews of Galileo are praised by Sandra.	Most nephews of Galileo are screamed by Sandra.	-118.5	-118.5	-11.8125	-11.875	False	True	syntax	argument_structure
58	1	Michael isn't seen by Carl.	Michael isn't suffered by Carl.	-71.5	-71.0	-11.9375	-11.875	False	False	syntax	argument_structure
59	1	The fathers of Anne were forgotten by Todd.	The fathers of Anne were conspired by Todd.	-94.5	-107.0	-11.8125	-11.875	True	True	syntax	argument_structure
60	1	Many commentaries about the Borgias aren't discussed by Marcus's classmate.	Many commentaries about the Borgias aren't disagreed by Marcus's classmate.	-177.0	-178.0	-11.8125	-11.875	True	True	syntax	argument_structure
61	1	Marla is discussed by Eva's granddaughter.	Marla is cried by Eva's granddaughter.	-94.0	-95.0	-11.75	-11.875	True	True	syntax	argument_structure
62	1	That grandson of Renee is stunned by some patient.	That grandson of Renee is gotten fired by some patient.	-118.0	-130.0	-11.75	-11.8125	True	True	syntax	argument_structure
63	1	All boys were escaped from by Diana.	All boys were conspired by Diana.	-83.5	-83.0	-11.9375	-11.8125	False	False	syntax	argument_structure
64	1	Those friends of that man aren't cared for by Andrew's father.	Those friends of that man aren't struggled by Andrew's father.	-154.0	-143.0	-11.875	-11.875	False	False	syntax	argument_structure
65	1	A lot of senators were disagreed with by that movie.	A lot of senators were joked around by that movie.	-119.5	-119.5	-11.9375	-11.9375	False	False	syntax	argument_structure
66	1	Kristen's sons are escaped from by Carlos's electricians.	Kristen's sons are competed by Carlos's electricians.	-142.0	-130.0	-11.875	-11.875	False	False	syntax	argument_structure
67	1	Actors weren't visited by Sandra.	Actors weren't muttered by Sandra.	-82.5	-82.0	-11.75	-11.6875	False	False	syntax	argument_structure
68	1	Some customers' colleague isn't discussed by Theresa.	Some customers' colleague isn't talked by Theresa.	-107.0	-107.5	-11.875	-11.9375	True	True	syntax	argument_structure
69	1	An association was aggravated by some documentaries about literature.	An association was conferred by some documentaries about literature.	-108.0	-108.0	-12.0	-12.0	False	False	syntax	argument_structure
70	1	All hospitals were stunned by most commentaries about Winston Churchill.	All hospitals were cooperated by most commentaries about Winston Churchill.	-130.0	-142.0	-11.8125	-11.8125	True	False	syntax	argument_structure
71	1	These patients were referenced by Margaret.	These patients were retaliated by Margaret.	-72.5	-82.5	-12.0625	-11.8125	True	False	syntax	argument_structure
72	1	All companies were investigated by drivers.	All companies were competed by drivers.	-72.0	-72.0	-11.9375	-12.0	False	True	syntax	argument_structure
73	1	Donna isn't described by those libraries.	Donna isn't spoken up by those libraries.	-95.5	-107.5	-11.9375	-11.9375	True	False	syntax	argument_structure
74	1	That doctor's doctor isn't disgusted by Andrew.	That doctor's doctor isn't spoken up by Andrew.	-107.0	-119.0	-11.875	-11.875	True	False	syntax	argument_structure
75	1	This legislature isn't investigated by Travis.	This legislature isn't competed by Travis.	-83.0	-84.0	-11.875	-11.9375	True	True	syntax	argument_structure
76	1	A teacher wasn't insulted by Julie.	A teacher wasn't died by Julie.	-95.5	-84.0	-11.9375	-12.0625	False	True	syntax	argument_structure
77	1	Peter's supervisors are cared for by Julia.	Peter's supervisors are profited by Julia.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure
78	1	Those friends of Dan are admired by Valerie.	Those friends of Dan are sighed by Valerie.	-96.5	-96.5	-12.0625	-12.0625	False	False	syntax	argument_structure
79	1	A lot of doctors were helped by some actress.	A lot of doctors were retaliated by some actress.	-108.0	-118.5	-12.0	-11.875	True	False	syntax	argument_structure
80	1	George wasn't appreciated by Keith.	George wasn't blinked by Keith.	-72.0	-72.5	-12.0	-12.125	True	True	syntax	argument_structure
81	1	Sara was bored by Dennis.	Sara was compromised by Dennis.	-73.0	-72.5	-12.125	-12.0625	False	False	syntax	argument_structure
82	1	Janet was shocked by John.	Janet was shrugged by John.	-72.5	-72.5	-12.0625	-12.0625	False	False	syntax	argument_structure
83	1	These guests' lawyer isn't scanned by that woman.	These guests' lawyer isn't joked around by that woman.	-119.5	-131.0	-11.9375	-11.9375	True	False	syntax	argument_structure
84	1	A dancer's piano teachers were confused by Alicia.	A dancer's piano teachers were screamed by Alicia.	-106.5	-106.5	-11.8125	-11.8125	False	False	syntax	argument_structure
85	1	Omar isn't embarrassed by many customers.	Omar isn't boasted by many customers.	-95.0	-96.0	-11.875	-12.0	True	True	syntax	argument_structure
86	1	These dancers aren't shocked by the museum.	These dancers aren't clashed by the museum.	-94.0	-94.0	-11.75	-11.75	False	False	syntax	argument_structure
87	1	This doctor's grandmothers were distracted by the Lutherans.	This doctor's grandmothers were chatted by the Lutherans.	-142.0	-154.0	-11.8125	-11.8125	True	False	syntax	argument_structure
88	1	Dennis's girlfriend isn't escaped from by Natalie's classmate.	Dennis's girlfriend isn't left by Natalie's classmate.	-154.0	-143.0	-11.875	-11.9375	False	True	syntax	argument_structure
89	1	Some daughters of Jason are discussed by Julia.	Some daughters of Jason are conferred by Julia.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure
90	1	Most people are embarrassed by Liam.	Most people are replied by Liam.	-71.0	-71.5	-11.875	-11.875	True	False	syntax	argument_structure
91	1	Tammy wasn't visited by Natalie.	Tammy wasn't boasted by Natalie.	-82.5	-82.0	-11.8125	-11.75	False	False	syntax	argument_structure
92	1	Girls' French teachers are appreciated by a guest.	Girls' French teachers are communicated by a guest.	-109.0	-108.0	-12.0625	-12.0	False	False	syntax	argument_structure
93	1	Many committees were aggravated by Wendy.	Many committees were conspired by Wendy.	-71.0	-82.5	-11.8125	-11.8125	True	False	syntax	argument_structure
94	1	Carmen was concealed by Stacey.	Carmen was shouted by Stacey.	-95.5	-95.5	-11.9375	-11.9375	False	False	syntax	argument_structure
95	1	That guest's sons were observed by some teacher.	That guest's sons were worked hard by some teacher.	-107.0	-119.0	-11.9375	-11.875	True	False	syntax	argument_structure
96	1	Martha's supervisors are escaped from by Deanna's dermatologists.	Martha's supervisors are nodded by Deanna's dermatologists.	-154.0	-142.0	-11.875	-11.875	False	False	syntax	argument_structure
97	1	Becky's mentors are shocked by Laura.	Becky's mentors are conspired by Laura.	-107.0	-119.0	-11.9375	-11.875	True	False	syntax	argument_structure
98	1	Some libraries weren't left by Benjamin's plumbers.	Some libraries weren't conspired by Benjamin's plumbers.	-119.0	-131.0	-11.875	-11.875	True	False	syntax	argument_structure
99	1	Samantha's oncologists are bothered by Lawrence's best friend.	Samantha's oncologists are struggled by Lawrence's best friend.	-155.0	-155.0	-11.9375	-11.9375	False	False	syntax	argument_structure
100	1	Diana is disgusted by Nancy.	Diana is blinked by Nancy.	-71.5	-71.5	-11.9375	-11.9375	False	False	syntax	argument_structure
101	1	Patricia is embarrassed by many legislatures.	Patricia is chuckled by many legislatures.	-94.0	-94.0	-11.75	-11.75	False	False	syntax	argument_structure
102	1	Vincent's daughter wasn't known by Jerry.	Vincent's daughter wasn't come here by Jerry.	-107.0	-118.5	-11.875	-11.875	True	False	syntax	argument_structure
103	1	Angela isn't stunned by Bruce's employee.	Angela isn't wept by Bruce's employee.	-106.0	-118.5	-11.75	-11.875	True	True	syntax	argument_structure
104	1	Danielle wasn't watched by many drivers.	Danielle wasn't blinked by many drivers.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure
105	1	Florence is seen by Monet.	Florence is joked around by Monet.	-83.0	-95.0	-11.875	-11.875	True	False	syntax	argument_structure
106	1	A senator isn't bored by many mountains.	A senator isn't littered by many mountains.	-96.5	-107.0	-12.0625	-11.875	True	False	syntax	argument_structure
107	1	Martin's classmates aren't embarrassed by every child.	Martin's classmates aren't corresponded by every child.	-105.5	-118.0	-11.6875	-11.8125	True	True	syntax	argument_structure
108	1	Wayne isn't confused by Adam.	Wayne isn't boasted by Adam.	-83.5	-83.5	-11.875	-11.9375	False	True	syntax	argument_structure
109	1	Every senator's plumbers are remembered by Linda.	Every senator's plumbers are clashed by Linda.	-106.5	-106.0	-11.8125	-11.8125	False	False	syntax	argument_structure
110	1	Jill isn't seen by Paul.	Jill isn't left by Paul.	-82.5	-82.5	-11.8125	-11.8125	False	False	syntax	argument_structure
111	1	Sara isn't irritated by commentaries about science.	Sara isn't cried by commentaries about science.	-120.0	-120.5	-12.0	-12.0625	True	True	syntax	argument_structure
112	1	A lot of associations were shocked by Craig.	A lot of associations were reacted by Craig.	-95.5	-96.0	-11.9375	-12.0	True	True	syntax	argument_structure
113	1	Mark wasn't criticized by Gary.	Mark wasn't screamed by Gary.	-71.5	-72.0	-11.9375	-12.0	True	True	syntax	argument_structure
114	1	Grandmothers of Paula aren't kissed by Stacy.	Grandmothers of Paula aren't talked by Stacy.	-117.5	-117.5	-11.75	-11.75	False	False	syntax	argument_structure
115	1	Homer's dermatologists are aggravated by Andrea.	Homer's dermatologists are communicated by Andrea.	-107.5	-107.0	-11.9375	-11.875	False	False	syntax	argument_structure
116	1	This person wasn't irritated by Alice's grandsons.	This person wasn't screamed by Alice's grandsons.	-120.5	-121.0	-12.0625	-12.125	True	True	syntax	argument_structure
117	1	Mark is attacked by that pedestrian.	Mark is compromised by that pedestrian.	-71.5	-71.5	-11.875	-11.875	False	False	syntax	argument_structure
118	1	Amy's employees were disgusted by those mirrors.	Amy's employees were flirted by those mirrors.	-95.5	-106.0	-11.9375	-11.8125	True	False	syntax	argument_structure
119	1	Brenda's mentors are attacked by Diane.	Brenda's mentors are laughed by Diane.	-107.5	-107.5	-11.9375	-11.9375	False	False	syntax	argument_structure
120	1	An adult is helped by Michelle's student.	An adult is argued by Michelle's student.	-95.5	-95.5	-11.9375	-11.9375	False	False	syntax	argument_structure
121	1	George was respected by Tammy.	George was grinned by Tammy.	-71.5	-72.0	-11.9375	-11.9375	True	False	syntax	argument_structure
122	1	Ann isn't annoyed by Carolyn.	Ann isn't grinned by Carolyn.	-71.0	-72.0	-11.875	-12.0	True	True	syntax	argument_structure
123	1	Jesus's best friends were approached by Brad's classmates.	Jesus's best friends were talked by Brad's classmates.	-119.0	-119.5	-11.9375	-11.9375	True	False	syntax	argument_structure
124	1	Marcus isn't shocked by Becky's grandfathers.	Marcus isn't nodded by Becky's grandfathers.	-118.5	-119.0	-11.875	-11.875	True	False	syntax	argument_structure
125	1	Todd was remembered by every grandmother of Amelia.	Todd was fallen asleep by every grandmother of Amelia.	-96.5	-108.0	-12.0625	-12.0	True	False	syntax	argument_structure
126	1	Victoria's plumbers are astounded by Christopher.	Victoria's plumbers are clashed by Christopher.	-107.5	-94.5	-11.9375	-11.8125	False	False	syntax	argument_structure
127	1	Lisa's ex-wives are admired by Patricia's associate.	Lisa's ex-wives are cooperated by Patricia's associate.	-131.0	-142.0	-11.875	-11.875	True	False	syntax	argument_structure
128	1	The bank wasn't described by Frank's nieces.	The bank wasn't struggled by Frank's nieces.	-120.0	-120.5	-12.0	-12.0625	True	True	syntax	argument_structure
129	1	The patient is seen by customers.	The patient is talked by customers.	-73.0	-73.0	-12.1875	-12.1875	False	False	syntax	argument_structure
130	1	Vanessa isn't appreciated by this museum.	Vanessa isn't chuckled by this museum.	-93.5	-94.0	-11.6875	-11.75	True	True	syntax	argument_structure
131	1	A lot of shows about Spain were forgotten by Andrew's ex-boyfriends.	A lot of shows about Spain were disagreed by Andrew's ex-boyfriends.	-166.0	-167.0	-11.875	-11.9375	True	True	syntax	argument_structure
132	1	The doctors were hugged by those grandsons of Gina.	The doctors were clashed by those grandsons of Gina.	-120.0	-119.5	-12.0	-11.9375	False	False	syntax	argument_structure
133	1	Sara is alarmed by that glass.	Sara is boasted by that glass.	-83.5	-84.0	-11.9375	-12.0	True	True	syntax	argument_structure
134	1	The senator isn't disturbed by Ruth.	The senator isn't answered by Ruth.	-83.0	-83.0	-11.875	-11.875	False	False	syntax	argument_structure
135	1	Cheryl's handymen aren't praised by actresses.	Cheryl's handymen aren't cooperated by actresses.	-131.0	-143.0	-11.875	-11.875	True	False	syntax	argument_structure
136	1	Michael's colleagues were left by Jacqueline.	Michael's colleagues were littered by Jacqueline.	-84.0	-95.5	-12.0	-11.9375	True	False	syntax	argument_structure
137	1	Daniel's colleagues were helped by most grandfathers of Alexander.	Daniel's colleagues were gotten fired by most grandfathers of Alexander.	-143.0	-155.0	-11.9375	-11.9375	True	False	syntax	argument_structure
138	1	This mushroom is seen by Leslie.	This mushroom is rotted by Leslie.	-72.5	-96.0	-12.0625	-12.0	True	False	syntax	argument_structure
139	1	Matt's bosses are seen by Sandra.	Matt's bosses are cooperated by Sandra.	-83.5	-95.0	-11.875	-11.875	True	False	syntax	argument_structure
140	1	Cindy's ex-girlfriends are investigated by Omar.	Cindy's ex-girlfriends are talked by Omar.	-118.5	-119.0	-11.875	-11.875	True	False	syntax	argument_structure
141	1	Lissa wasn't admired by the association.	Lissa wasn't wept by the association.	-94.5	-107.0	-11.8125	-11.875	True	True	syntax	argument_structure
142	1	Ronald is disagreed with by a lot of dancers.	Ronald is gone fishing by a lot of dancers.	-118.5	-118.0	-11.875	-11.8125	False	False	syntax	argument_structure
143	1	Some organization was scared by a mall.	Some organization was interacted by a mall.	-83.5	-95.5	-11.9375	-11.9375	True	False	syntax	argument_structure
144	1	Theresa wasn't hugged by Pamela.	Theresa wasn't answered by Pamela.	-84.0	-83.5	-12.0	-11.9375	False	False	syntax	argument_structure
145	1	Drivers were concealed by Kristin's hairdressers.	Drivers were answered by Kristin's hairdressers.	-117.5	-117.0	-11.75	-11.75	False	False	syntax	argument_structure
146	1	Nicole is cared for by many boys.	Nicole is left by many boys.	-95.5	-83.5	-11.9375	-11.9375	False	False	syntax	argument_structure
147	1	Rodney's ex-husband isn't cared for by Leslie.	Rodney's ex-husband isn't nodded by Leslie.	-142.0	-130.0	-11.8125	-11.8125	False	False	syntax	argument_structure
148	1	The cashiers weren't remembered by the museum.	The cashiers weren't collaborated by the museum.	-107.5	-107.5	-11.9375	-11.9375	False	False	syntax	argument_structure
149	1	Eric's son was disturbed by committees.	Eric's son was suffered by committees.	-82.5	-83.0	-11.8125	-11.875	True	True	syntax	argument_structure
150	1	These guys weren't loved by many adults.	These guys weren't conspired by many adults.	-95.5	-106.5	-11.9375	-11.8125	True	False	syntax	argument_structure
151	1	Jacqueline's bosses were visited by this son of Randolf.	Jacqueline's bosses were lied by this son of Randolf.	-155.0	-154.0	-11.9375	-11.875	False	False	syntax	argument_structure
152	1	Brett's dermatologists are visited by some friend of Mary.	Brett's dermatologists are clashed by some friend of Mary.	-143.0	-142.0	-11.9375	-11.875	False	False	syntax	argument_structure
153	1	Florence's classmates were hired by Ella.	Florence's classmates were coped by Ella.	-95.0	-107.0	-11.875	-11.875	True	False	syntax	argument_structure
154	1	Brothers of a teenager are known by Spain.	Brothers of a teenager are coped by Spain.	-107.0	-118.5	-11.875	-11.875	True	False	syntax	argument_structure
155	1	That person wasn't investigated by a grandmother of Andrew.	That person wasn't lied by a grandmother of Andrew.	-119.0	-119.5	-11.9375	-11.9375	True	False	syntax	argument_structure
156	1	That bank is exited by Claire.	That bank is responded by Claire.	-72.5	-72.0	-12.0625	-12.0625	False	False	syntax	argument_structure
157	1	Alexander's nieces aren't impressed by hair.	Alexander's nieces aren't coped by hair.	-106.5	-119.5	-11.875	-11.9375	True	True	syntax	argument_structure
158	1	Sonia's oncologists aren't visited by Danielle's fathers.	Sonia's oncologists aren't cooperated by Danielle's fathers.	-143.0	-154.0	-11.9375	-11.875	True	False	syntax	argument_structure
159	1	That school was admired by Janet.	That school was cooperated by Janet.	-72.0	-84.0	-12.0625	-12.0	True	False	syntax	argument_structure
160	1	That sister of Patricia is criticized by Diana.	That sister of Patricia is muttered by Diana.	-96.0	-95.5	-12.0	-11.9375	False	False	syntax	argument_structure
161	1	A man was visited by Jennifer.	A man was fallen asleep by Jennifer.	-72.5	-84.0	-12.125	-11.9375	True	False	syntax	argument_structure
162	1	Beverly's cousins weren't insulted by that grandfather of Sherry.	Beverly's cousins weren't cooperated by that grandfather of Sherry.	-176.0	-177.0	-11.75	-11.8125	True	True	syntax	argument_structure
163	1	Caroline's grandfathers were worried by Mitchell.	Caroline's grandfathers were cooperated by Mitchell.	-119.0	-130.0	-11.875	-11.875	True	False	syntax	argument_structure
164	1	Omar wasn't respected by Kirsten.	Omar wasn't suffered by Kirsten.	-95.0	-95.0	-11.875	-11.875	False	False	syntax	argument_structure
165	1	Vanessa is attacked by Vanessa's boss.	Vanessa is boasted by Vanessa's boss.	-94.0	-94.5	-11.75	-11.8125	True	True	syntax	argument_structure
166	1	All universities are stunned by the dresses.	All universities are joked around by the dresses.	-84.0	-96.5	-12.0	-12.0625	True	True	syntax	argument_structure
167	1	This library isn't boycotted by Becky.	This library isn't struggled by Becky.	-97.0	-85.5	-12.125	-12.1875	False	True	syntax	argument_structure
168	1	Heather is insulted by Ann.	Heather is murmured by Ann.	-82.5	-82.5	-11.75	-11.75	False	False	syntax	argument_structure
169	1	Natalie is hurt by some eggplant.	Natalie is boasted by some eggplant.	-107.0	-107.5	-11.875	-11.9375	True	True	syntax	argument_structure
170	1	Sara's lawyers were irritated by Samuel.	Sara's lawyers were clashed by Samuel.	-96.0	-95.5	-12.0	-11.9375	False	False	syntax	argument_structure
171	1	These ladies aren't discussed by every legislature.	These ladies aren't competed by every legislature.	-95.0	-95.5	-11.875	-11.9375	True	True	syntax	argument_structure
172	1	A lot of guests were impressed by those rivers.	A lot of guests were coped by those rivers.	-108.5	-120.5	-12.0625	-12.0625	True	False	syntax	argument_structure
173	1	The waitresses aren't worried by some banana.	The waitresses aren't coped by some banana.	-106.0	-119.0	-11.8125	-11.875	True	True	syntax	argument_structure
174	1	Samuel isn't astounded by those prints of ladies.	Samuel isn't waved by those prints of ladies.	-131.0	-119.0	-11.9375	-11.875	False	False	syntax	argument_structure
175	1	Galileo's lawyers are insulted by Allison.	Galileo's lawyers are joked around by Allison.	-105.0	-106.0	-11.6875	-11.75	True	True	syntax	argument_structure
176	1	Andrew is remembered by a pedestrian.	Andrew is sighed by a pedestrian.	-72.0	-72.5	-12.0	-12.0625	True	True	syntax	argument_structure
177	1	Edward's granddaughters weren't known by some mother of the Lutherans.	Edward's granddaughters weren't replied by some mother of the Lutherans.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	argument_structure
178	1	Todd's ex-wives weren't hated by these companies.	Todd's ex-wives weren't smiled by these companies.	-131.0	-131.0	-11.875	-11.875	False	False	syntax	argument_structure
179	1	The grandfathers of Christine were shocked by Alexander.	The grandfathers of Christine were conspired by Alexander.	-120.0	-132.0	-12.0	-11.9375	True	False	syntax	argument_structure
180	1	Rodney's friends weren't distracted by those carriages.	Rodney's friends weren't negotiated by those carriages.	-130.0	-130.0	-11.8125	-11.875	False	True	syntax	argument_structure
181	1	Patricia's oncologist isn't examined by many dancers.	Patricia's oncologist isn't nodded by many dancers.	-129.0	-130.0	-11.75	-11.8125	True	True	syntax	argument_structure
182	1	That guy isn't seen by Andrew.	That guy isn't left by Andrew.	-83.5	-83.5	-11.875	-11.9375	False	True	syntax	argument_structure
