sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
48	1	Vanessa is upset.	Vanessa is cried.	-56.75	-56.75	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
49	1	Ellen's mentors aren't upset.	Ellen's mentors aren't retaliated.	-90.0	-100.5	-11.25	-11.1875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
50	1	Kimberley's nieces weren't helped.	Kimberley's nieces weren't disagreed.	-112.5	-112.5	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
51	1	That mushroom is cleaned.	That mushroom is rotted.	-56.5	-79.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
52	1	This mother of Stephanie isn't aggravated.	This mother of Stephanie isn't fallen asleep.	-91.0	-102.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
53	1	Every cashier is alarmed.	Every cashier is fallen asleep.	-56.25	-67.5	-11.25	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
54	1	Kevin was irritated.	Kevin was waved.	-45.0	-45.0	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
55	1	Jodi's piano teachers are discussed.	Jodi's piano teachers are answered.	-91.0	-91.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
56	1	Brothers of Sally are left.	Brothers of Sally are negotiated.	-79.5	-79.5	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
57	1	Most boys are appreciated.	Most boys are fallen asleep.	-56.75	-68.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
58	1	Elaine is embarrassed.	Elaine is complained.	-56.5	-56.75	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
59	1	Danielle's classmates aren't discussed.	Danielle's classmates aren't collaborated.	-90.0	-90.0	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
60	1	Renee wasn't seen.	Renee wasn't fallen asleep.	-79.5	-90.5	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
61	1	The actress was forgotten.	The actress was left.	-56.5	-56.5	-11.25	-11.3125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
62	1	Dennis's electrician isn't kissed.	Dennis's electrician isn't murmured.	-102.0	-113.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
63	1	Rachel's colleague isn't admired.	Rachel's colleague isn't come here.	-79.0	-90.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
64	1	Omar's daughters are cared for.	Omar's daughters are chatted.	-91.0	-91.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
65	1	Most guys are described.	Most guys are coped.	-56.75	-68.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
66	1	A lot of legislatures are shocked.	A lot of legislatures are retaliated.	-90.0	-101.0	-11.25	-11.1875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
67	1	Most teenagers are hurt.	Most teenagers are negotiated.	-56.75	-56.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
68	1	Gina isn't criticized.	Gina isn't muttered.	-68.5	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
69	1	Cindy's spouse isn't hated.	Cindy's spouse isn't disagreed.	-91.0	-91.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
70	1	Every nephew of Laurie isn't talked about.	Every nephew of Laurie isn't died.	-102.0	-91.0	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
71	1	These friends of Carol weren't bored.	These friends of Carol weren't profited.	-91.0	-102.5	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
72	1	All customers are embarrassed.	All customers are chatted.	-56.5	-68.5	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
73	1	Jerry isn't shocked.	Jerry isn't boasted.	-56.75	-56.75	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
74	1	That actor's associates are worried.	That actor's associates are cooperated.	-79.0	-90.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
75	1	All doctors were talked about.	All doctors were testified.	-68.0	-57.0	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
76	1	Sara wasn't scared.	Sara wasn't come here.	-68.5	-79.5	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
77	1	Natalie's niece isn't forgotten.	Natalie's niece isn't muttered.	-102.0	-101.5	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
78	1	Raymond's best friends weren't disturbed.	Raymond's best friends weren't worked hard.	-101.5	-112.5	-11.3125	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
79	1	Tonya's French teachers aren't disliked.	Tonya's French teachers aren't clashed.	-101.5	-102.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
80	1	Melinda is bothered.	Melinda is joked around.	-57.0	-68.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
81	1	All actors were observed.	All actors were collaborated.	-57.0	-56.75	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
82	1	Those actresses weren't insulted.	Those actresses weren't flirted.	-79.5	-79.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
83	1	Rachelle's associates are disliked.	Rachelle's associates are chuckled.	-91.0	-90.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
84	1	Teachers' plumbers were respected.	Teachers' plumbers were concurred.	-79.0	-90.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
85	1	Harvard University was scared.	Harvard University was clashed.	-68.0	-68.0	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
86	1	The Impressionists aren't cared for.	The Impressionists aren't collaborated.	-102.0	-91.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
87	1	All nieces of Clyde aren't irritated.	All nieces of Clyde aren't joked around.	-102.0	-113.5	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
88	1	Lawrence's colleagues are talked about.	Lawrence's colleagues are negotiated.	-90.0	-79.0	-11.25	-11.3125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
89	1	Connie is hugged.	Connie is died.	-56.0	-56.25	-11.1875	-11.25	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
90	1	These children were stunned.	These children were come here.	-57.0	-68.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
91	1	Douglas's friends weren't hugged.	Douglas's friends weren't grinned.	-90.0	-90.0	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
92	1	Mark was bothered.	Mark was nodded.	-45.5	-45.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
93	1	William's mentors aren't criticized.	William's mentors aren't left.	-79.0	-79.5	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
94	1	Brian is scared.	Brian is gone fishing.	-45.25	-56.25	-11.3125	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
95	1	Those pedestrians aren't referenced.	Those pedestrians aren't retaliated.	-67.5	-79.0	-11.25	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
96	1	Regina wasn't bothered.	Regina wasn't fallen asleep.	-68.0	-79.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
97	1	Teresa was talked about.	Teresa was laughed.	-68.0	-57.0	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
98	1	Those teenagers aren't insulted.	Those teenagers aren't chatted.	-79.0	-79.5	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
99	1	The banana was cleaned.	The banana was rotted.	-56.5	-79.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
100	1	Most fathers of Amelia weren't criticized.	Most fathers of Amelia weren't cooperated.	-91.0	-102.5	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
101	1	A lot of children aren't annoyed.	A lot of children aren't wept.	-90.5	-102.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
102	1	Homer was watched.	Homer was come here.	-57.0	-68.0	-11.4375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
103	1	Some senators were confused.	Some senators were profited.	-56.75	-68.0	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
104	1	Stephen's son isn't disturbed.	Stephen's son isn't disagreed.	-79.0	-79.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
105	1	That teenager was described.	That teenager was blinked.	-56.5	-56.5	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
106	1	Danielle's classmate is investigated.	Danielle's classmate is smiled.	-89.5	-89.5	-11.1875	-11.1875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
107	1	Michelle was seen.	Michelle was murmured.	-45.5	-56.25	-11.375	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
108	1	Tracy's ex-husbands are annoyed.	Tracy's ex-husbands are muttered.	-113.0	-113.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
109	1	Todd is remembered.	Todd is lied.	-45.25	-45.5	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
110	1	Grace isn't known.	Grace isn't trained.	-56.75	-57.0	-11.375	-11.4375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
111	1	Heather was scared.	Heather was grinned.	-57.0	-56.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
112	1	Ann isn't praised.	Ann isn't trained.	-56.75	-57.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
113	1	Guy was hated.	Guy was muttered.	-45.0	-45.0	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
114	1	Organizations aren't scared.	Organizations aren't answered.	-68.0	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
115	1	Melinda's ex-wife isn't distracted.	Melinda's ex-wife isn't laughed.	-102.0	-102.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
116	1	Tamara's colleagues aren't shocked.	Tamara's colleagues aren't communicated.	-91.0	-91.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
117	1	Banks are appreciated.	Banks are conferred.	-56.75	-57.0	-11.375	-11.4375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
118	1	Craig is stunned.	Craig is laughed.	-45.5	-45.25	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
119	1	Grandmothers of Guy aren't distracted.	Grandmothers of Guy aren't testified.	-101.5	-102.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
120	1	The grandfathers of Jerry aren't distracted.	The grandfathers of Jerry aren't cooperated.	-113.5	-125.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
121	1	These eggplants were seen.	These eggplants were rotted.	-68.0	-90.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
122	1	Anna's sons were described.	Anna's sons were conspired.	-68.0	-79.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
123	1	The girls are loved.	The girls are laughed.	-56.75	-56.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
124	1	That organization isn't scared.	That organization isn't collaborated.	-68.0	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
125	1	Chad's nephews weren't hated.	Chad's nephews weren't muttered.	-102.0	-101.5	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
126	1	Most actresses aren't observed.	Most actresses aren't retaliated.	-68.5	-79.0	-11.4375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
127	1	Some students are scared.	Some students are coped.	-56.5	-67.5	-11.3125	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
128	1	Sheila was visited.	Sheila was waved.	-57.0	-56.5	-11.4375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
129	1	The teenagers weren't bored.	The teenagers weren't argued.	-68.0	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
130	1	Nina's daughter was confused.	Nina's daughter was shrugged.	-79.5	-79.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
131	1	All nephews of the girls aren't forgotten.	All nephews of the girls aren't negotiated.	-113.0	-113.0	-11.25	-11.3125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
132	1	Those nieces of Laurie are bothered.	Those nieces of Laurie are nodded.	-91.0	-91.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
133	1	Associations are stunned.	Associations are corresponded.	-56.0	-66.5	-11.1875	-11.0625	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
134	1	Most students are kissed.	Most students are spoken up.	-57.0	-68.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
135	1	That organization wasn't disgusted.	That organization wasn't communicated.	-68.0	-68.0	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
136	1	Kayla isn't remembered.	Kayla isn't concurred.	-68.0	-79.5	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
137	1	Grace's brothers weren't investigated.	Grace's brothers weren't talked.	-80.0	-80.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
138	1	Carlos was disgusted.	Carlos was spoken up.	-45.25	-56.75	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
139	1	The museum wasn't talked about.	The museum wasn't struggled.	-79.0	-68.0	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
140	1	Those waitresses weren't alarmed.	Those waitresses weren't smiled.	-79.0	-79.5	-11.3125	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
141	1	Roger's niece wasn't respected.	Roger's niece wasn't concurred.	-79.5	-90.5	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
142	1	Julie isn't cared for.	Julie isn't shrugged.	-79.5	-67.5	-11.3125	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
143	1	Jodi's tutors were examined.	Jodi's tutors were gone fishing.	-80.0	-91.0	-11.4375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
144	1	Alice wasn't investigated.	Alice wasn't complained.	-57.0	-56.75	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
145	1	Rose's best friends are upset.	Rose's best friends are left.	-79.5	-79.0	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
146	1	Theresa's ex-wives aren't worried.	Theresa's ex-wives aren't competed.	-114.0	-114.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
147	1	These patients aren't disgusted.	These patients aren't testified.	-68.5	-68.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
148	1	Janice's plumbers aren't aggravated.	Janice's plumbers aren't clashed.	-101.5	-101.5	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
149	1	Patricia is attacked.	Patricia is screamed.	-56.5	-56.25	-11.3125	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
150	1	Some cat isn't bought.	Some cat isn't come here.	-68.0	-79.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
151	1	Holly is observed.	Holly is blinked.	-57.25	-57.0	-11.4375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
152	1	That school was explored.	That school was worked hard.	-56.5	-68.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
153	1	Victoria is hugged.	Victoria is shrugged.	-45.5	-45.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
154	1	Kirsten was confused.	Kirsten was lied.	-68.0	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
155	1	Sonia isn't concealed.	Sonia isn't cried.	-68.5	-68.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
156	1	Grace's best friends are seen.	Grace's best friends are interacted.	-79.5	-90.5	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
157	1	Every waitress isn't remembered.	Every waitress isn't nodded.	-68.0	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
158	1	Judy's piano teachers are shocked.	Judy's piano teachers are trained.	-91.0	-91.5	-11.375	-11.4375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
159	1	The Clintons were aggravated.	The Clintons were testified.	-57.0	-56.75	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
160	1	Some senators were stunned.	Some senators were cooperated.	-57.0	-68.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
161	1	Brian's grandmothers weren't helped.	Brian's grandmothers weren't replied.	-102.0	-102.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
162	1	Kathleen's employee isn't observed.	Kathleen's employee isn't complained.	-103.0	-102.5	-11.4375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
163	1	Some sisters of Diane were examined.	Some sisters of Diane were left.	-80.0	-80.0	-11.4375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
164	1	Patrick's ex-girlfriends weren't shocked.	Patrick's ex-girlfriends weren't cooperated.	-102.0	-113.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
165	1	That dog was bought.	That dog was come here.	-57.0	-68.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
166	1	Clyde's girlfriend isn't observed.	Clyde's girlfriend isn't murmured.	-103.0	-113.5	-11.4375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
167	1	Nicole is disagreed with.	Nicole is nodded.	-67.5	-56.5	-11.25	-11.3125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
168	1	Waiters' grandmothers aren't forgotten.	Waiters' grandmothers aren't fallen asleep.	-112.5	-124.0	-11.25	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
169	1	Lawrence is shocked.	Lawrence is argued.	-56.5	-56.25	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
170	1	Every boy's grandfathers are irritated.	Every boy's grandfathers are flirted.	-102.5	-113.5	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
171	1	Homer was annoyed.	Homer was chuckled.	-56.75	-56.75	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
172	1	Marie's lawyers aren't watched.	Marie's lawyers aren't shrugged.	-91.0	-90.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
173	1	Steven's plumbers weren't observed.	Steven's plumbers weren't wept.	-90.5	-101.5	-11.3125	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
