sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
72	1	No carriage does confuse more than seven adults.	No carriage does confuse at least seven adults.	-648.0	-644.0	-72.0	-71.5	False	False	semantics	quantifiers
73	1	No committee has fewer than ten blouses.	No committee has at most ten blouses.	-502.0	-528.0	-62.75	-66.0	True	True	semantics	quantifiers
74	1	No person is running around fewer than two closets.	No person is running around at most two closets.	-652.0	-668.0	-65.5	-66.5	True	True	semantics	quantifiers
75	1	No actor admires more than five candles.	No actor admires at least five candles.	-552.0	-532.0	-69.0	-66.5	False	False	semantics	quantifiers
76	1	No patient thought about more than six books.	No patient thought about at least six books.	-624.0	-628.0	-69.5	-69.5	True	False	semantics	quantifiers
77	1	No mall disturbed fewer than six men.	No mall disturbed at most six men.	-608.0	-628.0	-76.0	-78.5	True	True	semantics	quantifiers
78	1	No teacher has cared for fewer than eight boys.	No teacher has cared for at most eight boys.	-588.0	-620.0	-58.75	-62.0	True	True	semantics	quantifiers
79	1	No lady notices fewer than two turtles.	No lady notices at most two turtles.	-616.0	-608.0	-77.0	-76.0	False	False	semantics	quantifiers
80	1	No child has worked with more than five waitresses.	No child has worked with at least five waitresses.	-572.0	-584.0	-52.25	-53.0	True	True	semantics	quantifiers
81	1	No actress had praised fewer than seven patients.	No actress had praised at most seven patients.	-596.0	-588.0	-66.5	-65.5	False	False	semantics	quantifiers
82	1	No cashier examined more than nine plays.	No cashier examined at least nine plays.	-524.0	-504.0	-65.5	-63.0	False	False	semantics	quantifiers
83	1	No waiter is observing more than six teenagers.	No waiter is observing at least six teenagers.	-580.0	-568.0	-64.5	-63.0	False	False	semantics	quantifiers
84	1	No woman was talking to more than eight customers.	No woman was talking to at least eight customers.	-544.0	-560.0	-54.25	-55.75	True	True	semantics	quantifiers
85	1	No patient was firing fewer than seven cashiers.	No patient was firing at most seven cashiers.	-644.0	-644.0	-64.0	-64.5	False	True	semantics	quantifiers
86	1	No customer had praised fewer than nine newspaper articles.	No customer had praised at most nine newspaper articles.	-684.0	-680.0	-68.5	-68.0	False	False	semantics	quantifiers
87	1	No senator conceals fewer than eight guests.	No senator conceals at most eight guests.	-644.0	-632.0	-71.5	-70.0	False	False	semantics	quantifiers
88	1	No student is admiring fewer than ten waitresses.	No student is admiring at most ten waitresses.	-660.0	-660.0	-66.0	-66.0	False	False	semantics	quantifiers
89	1	No painting does hurt more than seven doctors.	No painting does hurt at least seven doctors.	-604.0	-596.0	-67.0	-66.0	False	False	semantics	quantifiers
90	1	No student should escape from fewer than six public parks.	No student should escape from at most six public parks.	-680.0	-724.0	-62.0	-66.0	True	True	semantics	quantifiers
91	1	No lady healed fewer than three ladies.	No lady healed at most three ladies.	-588.0	-592.0	-73.5	-74.0	True	True	semantics	quantifiers
92	1	No skateboard had alarmed more than nine boys.	No skateboard had alarmed at least nine boys.	-596.0	-580.0	-66.0	-64.5	False	False	semantics	quantifiers
93	1	No teacher cleans fewer than two restaurants.	No teacher cleans at most two restaurants.	-600.0	-600.0	-75.0	-75.0	False	False	semantics	quantifiers
94	1	No actor breaks fewer than six forks.	No actor breaks at most six forks.	-596.0	-588.0	-74.5	-73.5	False	False	semantics	quantifiers
95	1	No actress was thinking about fewer than six senators.	No actress was thinking about at most six senators.	-624.0	-652.0	-62.5	-65.0	True	True	semantics	quantifiers
96	1	No report does alarm fewer than nine banks.	No report does alarm at most nine banks.	-604.0	-596.0	-67.0	-66.5	False	False	semantics	quantifiers
97	1	No university had listened to more than ten drivers.	No university had listened to at least ten drivers.	-592.0	-604.0	-59.0	-60.5	True	True	semantics	quantifiers
98	1	No teacher is biking to fewer than seven banks.	No teacher is biking to at most seven banks.	-556.0	-604.0	-55.5	-60.25	True	True	semantics	quantifiers
99	1	No adult knows more than two girls.	No adult knows at least two girls.	-548.0	-536.0	-68.5	-67.0	False	False	semantics	quantifiers
100	1	No plate has impressed more than two cashiers.	No plate has impressed at least two cashiers.	-568.0	-552.0	-57.0	-55.0	False	False	semantics	quantifiers
101	1	No waiter attacks more than six waiters.	No waiter attacks at least six waiters.	-592.0	-556.0	-74.0	-69.5	False	False	semantics	quantifiers
102	1	No student had left fewer than two banks.	No student had left at most two banks.	-612.0	-608.0	-68.0	-67.5	False	False	semantics	quantifiers
103	1	No patient hired fewer than nine men.	No patient hired at most nine men.	-580.0	-584.0	-72.5	-73.0	True	True	semantics	quantifiers
104	1	No bird descends fewer than three hills.	No bird descends at most three hills.	-584.0	-584.0	-73.0	-73.0	False	False	semantics	quantifiers
105	1	No woman was criticizing more than seven teenagers.	No woman was criticizing at least seven teenagers.	-576.0	-552.0	-64.0	-61.5	False	False	semantics	quantifiers
106	1	No waitress visited fewer than three teenagers.	No waitress visited at most three teenagers.	-568.0	-568.0	-71.0	-71.0	False	False	semantics	quantifiers
107	1	No boy researches fewer than six museums.	No boy researches at most six museums.	-596.0	-596.0	-74.5	-74.5	False	False	semantics	quantifiers
108	1	No museum was describing more than five ladies.	No museum was describing at least five ladies.	-620.0	-596.0	-68.5	-66.5	False	False	semantics	quantifiers
109	1	No dancer likes fewer than eight forks.	No dancer likes at most eight forks.	-584.0	-592.0	-73.0	-74.0	True	True	semantics	quantifiers
110	1	No cashier will flee from fewer than four cafes.	No cashier will flee from at most four cafes.	-640.0	-676.0	-64.0	-67.5	True	True	semantics	quantifiers
111	1	No dancer had run around fewer than seven art galleries.	No dancer had run around at most seven art galleries.	-724.0	-740.0	-65.5	-67.5	True	True	semantics	quantifiers
112	1	No patient was fixing more than four windows.	No patient was fixing at least four windows.	-640.0	-620.0	-71.0	-69.0	False	False	semantics	quantifiers
113	1	No waitress breaks more than six unicycles.	No waitress breaks at least six unicycles.	-628.0	-596.0	-69.5	-66.0	False	False	semantics	quantifiers
114	1	No hospital praised fewer than six people.	No hospital praised at most six people.	-548.0	-552.0	-68.5	-69.0	True	True	semantics	quantifiers
115	1	No museum can praise fewer than two guys.	No museum can praise at most two guys.	-636.0	-636.0	-71.0	-71.0	False	False	semantics	quantifiers
116	1	No lady will argue about more than six people.	No lady will argue about at least six people.	-624.0	-624.0	-62.5	-62.25	False	False	semantics	quantifiers
117	1	No child knew more than nine guys.	No child knew at least nine guys.	-552.0	-552.0	-69.0	-69.0	False	False	semantics	quantifiers
118	1	No pedestrian has skated around more than three lakes.	No pedestrian has skated around at least three lakes.	-708.0	-700.0	-64.0	-63.5	False	False	semantics	quantifiers
119	1	No organization has criticized more than five rivers.	No organization has criticized at least five rivers.	-544.0	-516.0	-60.25	-57.25	False	False	semantics	quantifiers
120	1	No child will disgust fewer than four children.	No child will disgust at most four children.	-628.0	-628.0	-70.0	-70.0	False	False	semantics	quantifiers
121	1	No museum has impressed fewer than nine senators.	No museum has impressed at most nine senators.	-624.0	-620.0	-69.5	-69.0	False	False	semantics	quantifiers
122	1	No teenager will escape from fewer than two college campuses.	No teenager will escape from at most two college campuses.	-676.0	-708.0	-61.25	-64.5	True	True	semantics	quantifiers
123	1	No lady can boycott fewer than six governments.	No lady can boycott at most six governments.	-628.0	-632.0	-69.5	-70.5	True	True	semantics	quantifiers
124	1	No sketch would irritate more than three actresses.	No sketch would irritate at least three actresses.	-624.0	-620.0	-69.5	-68.5	False	False	semantics	quantifiers
125	1	No patient has sounded like more than seven senators.	No patient has sounded like at least seven senators.	-632.0	-640.0	-63.0	-64.0	True	True	semantics	quantifiers
126	1	No customer has appreciated more than two dancers.	No customer has appreciated at least two dancers.	-564.0	-552.0	-62.75	-61.25	False	False	semantics	quantifiers
127	1	No legislature forgot fewer than four patients.	No legislature forgot at most four patients.	-596.0	-616.0	-74.5	-77.0	True	True	semantics	quantifiers
128	1	No actor cured more than five dancers.	No actor cured at least five dancers.	-544.0	-528.0	-68.0	-66.0	False	False	semantics	quantifiers
129	1	No lady drives to more than five closets.	No lady drives to at least five closets.	-596.0	-608.0	-66.5	-67.5	True	True	semantics	quantifiers
130	1	No person is discussing fewer than ten patients.	No person is discussing at most ten patients.	-632.0	-616.0	-70.0	-68.5	False	False	semantics	quantifiers
131	1	No waitress worked with more than seven patients.	No waitress worked with at least seven patients.	-556.0	-572.0	-61.75	-63.5	True	True	semantics	quantifiers
132	1	No person healed more than five ladies.	No person healed at least five ladies.	-588.0	-564.0	-73.5	-70.5	False	False	semantics	quantifiers
133	1	No guest bored more than eight senators.	No guest bored at least eight senators.	-564.0	-552.0	-70.5	-69.0	False	False	semantics	quantifiers
134	1	No cashier had lifted more than nine windows.	No cashier had lifted at least nine windows.	-612.0	-608.0	-68.0	-67.5	False	False	semantics	quantifiers
135	1	No lamp might upset fewer than three actors.	No lamp might upset at most three actors.	-680.0	-688.0	-75.5	-76.5	True	True	semantics	quantifiers
136	1	No woman drove to more than three glaciers.	No woman drove to at least three glaciers.	-536.0	-548.0	-59.75	-61.0	True	True	semantics	quantifiers
137	1	No organization respects fewer than seven actors.	No organization respects at most seven actors.	-584.0	-584.0	-73.0	-73.0	False	False	semantics	quantifiers
138	1	No university is firing more than five senators.	No university is firing at least five senators.	-576.0	-556.0	-64.0	-61.75	False	False	semantics	quantifiers
139	1	No adult bikes to fewer than five libraries.	No adult bikes to at most five libraries.	-608.0	-652.0	-67.5	-72.5	True	True	semantics	quantifiers
140	1	No actress did cure fewer than eight teachers.	No actress did cure at most eight teachers.	-612.0	-612.0	-68.0	-68.0	False	False	semantics	quantifiers
141	1	No guest is firing more than eight women.	No guest is firing at least eight women.	-548.0	-532.0	-61.0	-59.25	False	False	semantics	quantifiers
142	1	No doctor skates around more than seven malls.	No doctor skates around at least seven malls.	-656.0	-660.0	-73.0	-73.5	True	True	semantics	quantifiers
143	1	No guest would work with fewer than seven patients.	No guest would work with at most seven patients.	-608.0	-648.0	-60.75	-64.5	True	True	semantics	quantifiers
144	1	No man took fewer than seven malls.	No man took at most seven malls.	-540.0	-552.0	-67.5	-69.0	True	True	semantics	quantifiers
145	1	No girl does run around more than six libraries.	No girl does run around at least six libraries.	-672.0	-672.0	-67.0	-67.5	False	True	semantics	quantifiers
146	1	No girl references fewer than six teachers.	No girl references at most six teachers.	-596.0	-616.0	-74.5	-77.0	True	True	semantics	quantifiers
147	1	No waitress had hidden fewer than nine slopes.	No waitress had hidden at most nine slopes.	-608.0	-628.0	-67.5	-70.0	True	True	semantics	quantifiers
148	1	No teacher was messing up more than three plates.	No teacher was messing up at least three plates.	-672.0	-672.0	-67.5	-67.5	False	False	semantics	quantifiers
149	1	No adult passes more than three lakes.	No adult passes at least three lakes.	-568.0	-540.0	-71.0	-67.5	False	False	semantics	quantifiers
150	1	No lady did talk about fewer than five doctors.	No lady did talk about at most five doctors.	-632.0	-648.0	-63.25	-65.0	True	True	semantics	quantifiers
151	1	No actor sees fewer than three trucks.	No actor sees at most three trucks.	-564.0	-572.0	-70.5	-71.5	True	True	semantics	quantifiers
152	1	No doctor does forget fewer than four guys.	No doctor does forget at most four guys.	-636.0	-648.0	-70.5	-72.0	True	True	semantics	quantifiers
153	1	No print looked like more than eight shawls.	No print looked like at least eight shawls.	-620.0	-632.0	-62.0	-63.25	True	True	semantics	quantifiers
154	1	No guy had listened to fewer than eight waitresses.	No guy had listened to at most eight waitresses.	-624.0	-668.0	-57.0	-60.75	True	True	semantics	quantifiers
155	1	No patient hugs more than six girls.	No patient hugs at least six girls.	-608.0	-596.0	-76.0	-74.5	False	False	semantics	quantifiers
156	1	No senator had talked to more than nine customers.	No senator had talked to at least nine customers.	-600.0	-616.0	-60.0	-61.5	True	True	semantics	quantifiers
157	1	No person examines more than two reports.	No person examines at least two reports.	-548.0	-524.0	-68.5	-65.5	False	False	semantics	quantifiers
158	1	No scarf should look like fewer than ten drawings.	No scarf should look like at most ten drawings.	-688.0	-720.0	-68.5	-72.0	True	True	semantics	quantifiers
159	1	No boy would visit fewer than six children.	No boy would visit at most six children.	-600.0	-616.0	-66.5	-68.0	True	True	semantics	quantifiers
160	1	No doctor fires fewer than four patients.	No doctor fires at most four patients.	-592.0	-592.0	-74.0	-74.0	False	False	semantics	quantifiers
161	1	No print did look like more than seven pies.	No print did look like at least seven pies.	-648.0	-660.0	-65.0	-66.0	True	True	semantics	quantifiers
162	1	No waitress should conceal fewer than ten essays.	No waitress should conceal at most ten essays.	-632.0	-652.0	-70.0	-72.5	True	True	semantics	quantifiers
163	1	No driver discovered fewer than nine teenagers.	No driver discovered at most nine teenagers.	-568.0	-576.0	-71.0	-72.0	True	True	semantics	quantifiers
164	1	No actress sells more than two screens.	No actress sells at least two screens.	-512.0	-492.0	-64.0	-61.5	False	False	semantics	quantifiers
165	1	No rabbit finds fewer than eight banks.	No rabbit finds at most eight banks.	-576.0	-572.0	-72.0	-71.5	False	False	semantics	quantifiers
166	1	No senator kisses more than eight guys.	No senator kisses at least eight guys.	-604.0	-588.0	-75.5	-73.5	False	False	semantics	quantifiers
167	1	No play is scaring fewer than seven waitresses.	No play is scaring at most seven waitresses.	-660.0	-676.0	-60.0	-61.5	True	True	semantics	quantifiers
168	1	No patient had descended more than three hills.	No patient had descended at least three hills.	-588.0	-576.0	-65.5	-64.0	False	False	semantics	quantifiers
169	1	No doctor described more than four books.	No doctor described at least four books.	-548.0	-528.0	-68.5	-66.0	False	False	semantics	quantifiers
170	1	No waitress was climbing up fewer than ten steps.	No waitress was climbing up at most ten steps.	-616.0	-628.0	-61.75	-62.75	True	True	semantics	quantifiers
171	1	No boy is hiding fewer than two adults.	No boy is hiding at most two adults.	-588.0	-596.0	-65.5	-66.5	True	True	semantics	quantifiers
172	1	No waiter describes fewer than six teachers.	No waiter describes at most six teachers.	-576.0	-580.0	-72.0	-72.5	True	True	semantics	quantifiers
173	1	No child brought fewer than nine bananas.	No child brought at most nine bananas.	-580.0	-580.0	-72.5	-72.5	False	False	semantics	quantifiers
174	1	No adult will go to more than six museums.	No adult will go to at least six museums.	-624.0	-640.0	-62.5	-64.0	True	True	semantics	quantifiers
175	1	No actor loved more than seven children.	No actor loved at least seven children.	-506.0	-490.0	-63.25	-61.25	False	False	semantics	quantifiers
176	1	No dancer passes fewer than six grocery stores.	No dancer passes at most six grocery stores.	-672.0	-668.0	-74.5	-74.5	False	False	semantics	quantifiers
177	1	No adult knew more than four doctors.	No adult knew at least four doctors.	-548.0	-540.0	-68.5	-67.5	False	False	semantics	quantifiers
178	1	No guest dropped by fewer than nine closets.	No guest dropped by at most nine closets.	-584.0	-612.0	-65.0	-68.0	True	True	semantics	quantifiers
179	1	No lady will appreciate fewer than eight books.	No lady will appreciate at most eight books.	-596.0	-600.0	-66.0	-67.0	True	True	semantics	quantifiers
180	1	No painting astounded fewer than nine libraries.	No painting astounded at most nine libraries.	-648.0	-664.0	-72.0	-73.5	True	True	semantics	quantifiers
181	1	No boy will walk through fewer than seven art galleries.	No boy will walk through at most seven art galleries.	-712.0	-724.0	-65.0	-66.0	True	True	semantics	quantifiers
182	1	No association had sold more than nine glasses.	No association had sold at least nine glasses.	-608.0	-592.0	-67.5	-66.0	False	False	semantics	quantifiers
183	1	No company has discussed more than six people.	No company has discussed at least six people.	-552.0	-528.0	-61.25	-58.75	False	False	semantics	quantifiers
184	1	No snake has descended fewer than eight stairs.	No snake has descended at most eight stairs.	-624.0	-628.0	-69.0	-70.0	True	True	semantics	quantifiers
185	1	No person is cleaning more than three movie theaters.	No person is cleaning at least three movie theaters.	-616.0	-588.0	-61.5	-58.5	False	False	semantics	quantifiers
186	1	No guy walks through fewer than two restaurants.	No guy walks through at most two restaurants.	-620.0	-632.0	-69.0	-70.0	True	True	semantics	quantifiers
187	1	No girl might work with fewer than five ladies.	No girl might work with at most five ladies.	-648.0	-684.0	-64.5	-68.5	True	True	semantics	quantifiers
188	1	No driver has messed up more than two restaurants.	No driver has messed up at least two restaurants.	-600.0	-600.0	-60.0	-60.0	False	False	semantics	quantifiers
189	1	No driver was healing more than three doctors.	No driver was healing at least three doctors.	-560.0	-536.0	-62.25	-59.5	False	False	semantics	quantifiers
190	1	No actor did lift fewer than nine boxes.	No actor did lift at most nine boxes.	-588.0	-596.0	-65.5	-66.0	True	True	semantics	quantifiers
191	1	No guy is annoying fewer than two universities.	No guy is annoying at most two universities.	-596.0	-596.0	-66.5	-66.0	False	False	semantics	quantifiers
192	1	No waiter could buy more than four snakes.	No waiter could buy at least four snakes.	-612.0	-596.0	-68.0	-66.0	False	False	semantics	quantifiers
193	1	No hospital talked about fewer than nine dancers.	No hospital talked about at most nine dancers.	-576.0	-584.0	-64.0	-65.0	True	True	semantics	quantifiers
194	1	No bank had disliked more than eight waiters.	No bank had disliked at least eight waiters.	-656.0	-640.0	-73.0	-71.0	False	False	semantics	quantifiers
195	1	No driver had investigated more than eight children.	No driver had investigated at least eight children.	-572.0	-548.0	-63.25	-60.75	False	False	semantics	quantifiers
196	1	No dancer hugged fewer than ten waiters.	No dancer hugged at most ten waiters.	-596.0	-604.0	-74.5	-75.5	True	True	semantics	quantifiers
197	1	No student had biked to fewer than five schools.	No student had biked to at most five schools.	-672.0	-720.0	-61.25	-65.5	True	True	semantics	quantifiers
198	1	No print had worried more than six students.	No print had worried at least six students.	-576.0	-564.0	-64.0	-62.75	False	False	semantics	quantifiers
199	1	No student does look like more than eight sketches.	No student does look like at least eight sketches.	-672.0	-684.0	-67.5	-68.5	True	True	semantics	quantifiers
200	1	No waitress can climb up more than two steps.	No waitress can climb up at least two steps.	-612.0	-608.0	-61.25	-61.0	False	False	semantics	quantifiers
201	1	No pedestrian did see fewer than ten girls.	No pedestrian did see at most ten girls.	-624.0	-636.0	-69.5	-70.5	True	True	semantics	quantifiers
202	1	No dancer had fixed fewer than three screens.	No dancer had fixed at most three screens.	-576.0	-588.0	-64.0	-65.5	True	True	semantics	quantifiers
