sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
18	1	The organizations know Larry.	The organization know Larry.	-59.25	-57.5	-11.8125	-11.5	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
19	1	The pedestrian heals the dogs.	The pedestrians heals the dogs.	-74.5	-75.0	-12.4375	-12.5	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
20	1	The actress responds.	The actresses responds.	-49.0	-50.0	-12.25	-12.5	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
21	1	The skirt is disturbing Debra.	The skirts is disturbing Debra.	-76.0	-78.0	-12.6875	-13.0	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
22	1	The cashiers haven't testified.	The cashier haven't testified.	-91.5	-80.0	-11.4375	-11.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
23	1	The legislature has loved a lot of stories.	The legislatures has loved a lot of stories.	-101.5	-102.0	-11.25	-11.3125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
24	1	The chair has embarrassed most drivers.	The chairs has embarrassed most drivers.	-85.5	-84.5	-12.1875	-12.0625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
25	1	The patients haven't debated.	The patient haven't debated.	-76.0	-75.0	-10.875	-10.6875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
26	1	The adults have talked to Angela.	The adult have talked to Angela.	-82.0	-81.0	-11.75	-11.5625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
27	1	The pedestrians haven't ascended that mountain.	The pedestrian haven't ascended that mountain.	-103.0	-103.5	-11.5	-11.5	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
28	1	The senator knows Elaine.	The senators knows Elaine.	-62.5	-65.5	-12.5	-13.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
29	1	The children smile.	The child smile.	-45.5	-45.25	-11.375	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
30	1	The teenager plays.	The teenagers plays.	-49.75	-50.0	-12.4375	-12.5	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
31	1	The dish has alarmed Sara.	The dishs has alarmed Sara.	-77.0	-86.0	-12.8125	-12.3125	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
32	1	The waitress cries.	The waitresses cries.	-53.0	-52.0	-13.25	-13.0	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
33	1	The customers cheer.	The customer cheer.	-45.75	-43.25	-11.4375	-10.8125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
34	1	The governments distract Suzanne.	The government distract Suzanne.	-60.0	-58.5	-12.0	-11.6875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
35	1	The senators watch Kristin.	The senator watch Kristin.	-66.0	-61.75	-13.25	-12.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
36	1	The ladies weren't fleeing from Michael.	The lady weren't fleeing from Michael.	-99.5	-99.5	-11.0625	-11.0625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
37	1	The customers have profited.	The customer have profited.	-60.5	-59.25	-12.0625	-11.8125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
38	1	The bank has reunited.	The banks has reunited.	-62.75	-62.0	-12.5625	-12.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
39	1	The jackets haven't shrunk.	The jacket haven't shrunk.	-82.0	-85.5	-11.75	-12.25	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
40	1	The universities were boasting.	The university were boasting.	-57.0	-56.5	-11.375	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
41	1	The adults have fled from all dancers.	The adult have fled from all dancers.	-91.0	-89.5	-11.375	-11.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
42	1	The patients laugh.	The patient laugh.	-46.5	-45.25	-11.625	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
43	1	The nose bothers Alicia.	The noses bothers Alicia.	-65.5	-68.0	-13.125	-13.5625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
44	1	The actors were smiling.	The actor were smiling.	-56.25	-56.75	-11.25	-11.375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
45	1	The senator isn't falling asleep.	The senators isn't falling asleep.	-86.0	-89.0	-10.75	-11.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
46	1	The university negotiates.	The universities negotiates.	-56.0	-58.75	-11.25	-11.75	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
47	1	The patient isn't referencing Thomas.	The patients isn't referencing Thomas.	-86.0	-88.5	-10.75	-11.0625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
48	1	The guests aren't cooking.	The guest aren't cooking.	-87.0	-87.5	-12.4375	-12.5	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
49	1	The dancer hasn't lifted a sock.	The dancers hasn't lifted a sock.	-105.0	-107.5	-11.625	-11.9375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
50	1	The adult has discovered this teenager.	The adults has discovered this teenager.	-80.0	-82.5	-11.4375	-11.75	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
51	1	The boys complain about some drivers.	The boy complain about some drivers.	-76.0	-75.5	-10.875	-10.75	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
52	1	The guests are passing this glacier.	The guest are passing this glacier.	-84.5	-85.0	-12.0625	-12.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
53	1	The senators haven't complained about Kendra.	The senator haven't complained about Kendra.	-100.5	-99.5	-11.125	-11.0625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
54	1	The drivers skate around college campuses.	The driver skate around college campuses.	-86.5	-85.0	-12.375	-12.125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
55	1	The actor sounds like the Clintons.	The actors sounds like the Clintons.	-81.5	-81.5	-11.6875	-11.625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
56	1	The guests were approving.	The guest were approving.	-60.75	-60.5	-12.1875	-12.125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
57	1	The children haven't whispered.	The child haven't whispered.	-77.0	-78.0	-11.0	-11.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
58	1	The companies aren't coping.	The company aren't coping.	-81.5	-79.5	-11.625	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
59	1	The guest hasn't exited a closet.	The guests hasn't exited a closet.	-104.0	-105.0	-11.5625	-11.6875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
60	1	The committee succeeds.	The committees succeeds.	-49.25	-49.0	-12.3125	-12.25	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
61	1	The couches distract Samuel.	The couch distract Samuel.	-60.5	-60.0	-12.125	-12.0	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
62	1	The pedestrian concurs.	The pedestrians concurs.	-49.5	-49.0	-12.375	-12.25	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
63	1	The pedestrians litter.	The pedestrian litter.	-50.0	-50.5	-12.5	-12.625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
64	1	The skirts have twisted.	The skirt have twisted.	-60.5	-61.0	-12.0625	-12.1875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
65	1	The association hates Melinda.	The associations hates Melinda.	-65.5	-65.0	-13.0625	-13.0	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
66	1	The waiters disagree with Natalie.	The waiter disagree with Natalie.	-78.0	-77.5	-13.0	-12.9375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
67	1	The guest hasn't hugged Grace.	The guests hasn't hugged Grace.	-94.5	-95.5	-11.8125	-11.9375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
68	1	The glass bothers those senators.	The glasses bothers those senators.	-73.0	-78.5	-12.1875	-13.0625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
69	1	The shoe isn't shrinking.	The shoes isn't shrinking.	-81.5	-83.0	-11.6875	-11.8125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
70	1	The bird worries Sharon.	The birds worries Sharon.	-58.0	-61.25	-11.5625	-12.25	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
71	1	The girl drinks.	The girls drinks.	-48.0	-46.5	-12.0	-11.625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
72	1	The pedestrians help Andrew.	The pedestrian help Andrew.	-58.0	-56.25	-11.5625	-11.25	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
73	1	The ladies aren't walking through every closet.	The lady aren't walking through every closet.	-120.0	-119.5	-12.0	-11.9375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
74	1	The gloves fray.	The glove fray.	-41.0	-43.25	-10.25	-10.8125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
75	1	The cashier wasn't concealing this dress.	The cashiers wasn't concealing this dress.	-110.5	-119.5	-12.25	-12.0	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
76	1	The actor has approached Eva.	The actors has approached Eva.	-69.0	-69.5	-11.5	-11.625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
77	1	The guest hasn't talked about James.	The guests hasn't talked about James.	-99.0	-99.5	-11.0	-11.0625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
78	1	The sock disturbs Clyde.	The socks disturbs Clyde.	-69.0	-67.5	-13.8125	-13.5	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
79	1	The guys have healed Russell.	The guy have healed Russell.	-75.0	-74.0	-12.5	-12.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
80	1	The companies have worked hard.	The company have worked hard.	-68.5	-66.5	-11.4375	-11.0625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
81	1	The boys yawn.	The boy yawn.	-46.0	-43.5	-11.5	-10.875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
82	1	The dancers aren't marrying.	The dancer aren't marrying.	-86.0	-86.0	-12.3125	-12.25	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
83	1	The college campuses were disturbing those drivers.	The college campus were disturbing those drivers.	-96.5	-97.0	-12.0625	-12.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
84	1	The legislature hasn't fired Peter.	The legislatures hasn't fired Peter.	-94.0	-94.0	-11.75	-11.75	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
85	1	The students climb down every ladder.	The student climb down every ladder.	-90.5	-89.0	-12.9375	-12.6875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
86	1	The boys flirt.	The boy flirt.	-47.0	-47.5	-11.75	-11.875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
87	1	The pedestrian observes every lady.	The pedestrians observes every lady.	-75.0	-74.5	-12.5	-12.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
88	1	The guests aren't grinning.	The guest aren't grinning.	-86.5	-86.5	-12.375	-12.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
89	1	The waitresses have gotten fired.	The waitress have gotten fired.	-77.5	-75.5	-12.875	-12.5625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
90	1	The drivers watch Raymond.	The driver watch Raymond.	-58.5	-56.0	-11.6875	-11.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
91	1	The ladies weren't conspiring.	The lady weren't conspiring.	-79.0	-79.0	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
92	1	The libraries aren't boasting.	The library aren't boasting.	-79.5	-78.5	-11.3125	-11.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
93	1	The girl concurs.	The girls concurs.	-51.0	-51.75	-12.75	-12.9375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
94	1	The patient scans the report.	The patients scans the report.	-66.0	-67.0	-11.0625	-11.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
95	1	The teacher suffers.	The teachers suffers.	-48.5	-51.0	-12.125	-12.75	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
96	1	The teachers move.	The teacher move.	-49.25	-47.25	-12.3125	-11.8125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
97	1	The waiter swallows.	The waiters swallows.	-50.0	-47.75	-12.5	-11.9375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
98	1	The adult has worn some coats.	The adults has worn some coats.	-82.0	-84.5	-11.75	-12.0625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
99	1	The student has escaped.	The students has escaped.	-56.0	-56.75	-11.1875	-11.375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
100	1	The doctors haven't met.	The doctor haven't met.	-75.5	-75.5	-10.8125	-10.75	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
101	1	The library disturbs some guy.	The libraries disturbs some guy.	-73.5	-73.5	-12.25	-12.25	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
102	1	The students have cleaned a mall.	The student have cleaned a mall.	-85.5	-85.5	-12.1875	-12.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
103	1	The teenager wasn't messing up this art gallery.	The teenagers wasn't messing up this art gallery.	-123.5	-124.0	-11.25	-11.25	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
104	1	The actresses have embraced.	The actress have embraced.	-58.5	-56.75	-11.6875	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
105	1	The patients haven't resembled a lot of photographs.	The patient haven't resembled a lot of photographs.	-118.0	-116.5	-10.6875	-10.625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
106	1	The grocery store wasn't falling.	The grocery stores wasn't falling.	-90.0	-92.0	-11.25	-11.5	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
107	1	The ladies aren't attacking Alice.	The lady aren't attacking Alice.	-94.0	-94.0	-11.75	-11.75	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
108	1	The ladies haven't fled from Pamela.	The lady haven't fled from Pamela.	-105.5	-103.5	-11.75	-11.5	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
109	1	The guy has driven to Spain.	The guys has driven to Spain.	-78.0	-79.0	-11.125	-11.3125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
110	1	The student lifts most jackets.	The students lifts most jackets.	-73.0	-74.0	-12.125	-12.3125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
111	1	The committees were responding.	The committee were responding.	-59.0	-59.0	-11.75	-11.8125	False	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
112	1	The universities correspond.	The university correspond.	-49.0	-48.0	-12.25	-12.0	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
113	1	The boys flee from Marcus.	The boy flee from Marcus.	-68.0	-66.5	-11.375	-11.0625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
114	1	The waitresses have trained.	The waitress have trained.	-61.5	-59.5	-12.3125	-11.875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
115	1	The girls weren't examining some book.	The girl weren't examining some book.	-100.5	-101.5	-11.1875	-11.3125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
116	1	The drivers have spoken up.	The driver have spoken up.	-60.75	-58.75	-10.125	-9.8125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
117	1	The rug irritates Helen.	The rugs irritates Helen.	-74.0	-75.5	-12.3125	-12.5625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
118	1	The boy hates Melanie.	The boys hates Melanie.	-65.0	-66.0	-12.9375	-13.1875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
119	1	The bird upsets Timothy.	The birds upsets Timothy.	-60.0	-62.5	-12.0	-12.5	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
120	1	The movies disturb Randolf.	The movie disturb Randolf.	-78.0	-79.0	-13.0	-13.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
121	1	The actresses were exploring that school.	The actress were exploring that school.	-87.0	-86.0	-12.4375	-12.25	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
122	1	The museums weren't changing.	The museum weren't changing.	-78.5	-81.0	-11.25	-11.5625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
123	1	The museums are joking around.	The museum are joking around.	-68.0	-69.5	-11.375	-11.5625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
124	1	The children care for Phillip.	The child care for Phillip.	-66.0	-65.0	-11.0	-10.8125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
125	1	The customer was yelling.	The customers was yelling.	-57.0	-59.25	-11.4375	-11.875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
126	1	The actress climbs down that hill.	The actresses climbs down that hill.	-89.0	-91.5	-12.75	-13.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
127	1	The senators hide.	The senator hide.	-51.0	-49.5	-12.75	-12.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
128	1	The boy has some jackets.	The boys has some jackets.	-68.5	-71.0	-11.4375	-11.875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
129	1	The ladies dislike every hill.	The lady dislike every hill.	-69.5	-72.5	-11.625	-12.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
130	1	The doctors fire Dana.	The doctor fire Dana.	-59.25	-58.0	-11.875	-11.625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
131	1	The guest performs.	The guests performs.	-51.0	-50.5	-12.75	-12.625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
132	1	The drivers hug.	The driver hug.	-43.5	-43.0	-10.875	-10.75	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
133	1	The dancer hugs Jane.	The dancers hugs Jane.	-62.25	-63.0	-12.4375	-12.625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
134	1	The coats unfold.	The coat unfold.	-50.5	-49.5	-12.625	-12.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
135	1	The senators weren't concealing every couch.	The senator weren't concealing every couch.	-104.0	-103.0	-11.5	-11.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
136	1	The gloves were impressing Diana.	The glove were impressing Diana.	-74.0	-76.5	-12.375	-12.75	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
137	1	The girl complains about these doctors.	The girls complains about these doctors.	-75.0	-74.5	-10.6875	-10.625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
138	1	The doctors skate around Harvard University.	The doctor skate around Harvard University.	-86.5	-85.5	-12.375	-12.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
139	1	The students compromise.	The student compromise.	-46.75	-45.25	-11.6875	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
140	1	The waiters have hidden.	The waiter have hidden.	-58.0	-57.75	-11.625	-11.5625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
141	1	The adults yell.	The adult yell.	-45.0	-44.0	-11.25	-11.0	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
142	1	The customers are referencing Jessica.	The customer are referencing Jessica.	-75.5	-75.5	-12.625	-12.5625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
143	1	The teenager returns to this patient.	The teenagers returns to this patient.	-81.5	-82.5	-11.625	-11.75	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
144	1	The couch chips.	The couchs chips.	-52.5	-59.5	-13.125	-11.875	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
145	1	The bank isn't appreciating Rebecca.	The banks isn't appreciating Rebecca.	-97.0	-97.5	-12.125	-12.1875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
146	1	The actor passes all libraries.	The actors passes all libraries.	-71.0	-72.5	-11.875	-12.0625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
147	1	The dog hides.	The dogs hides.	-46.5	-48.0	-11.625	-12.0	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
148	1	The teachers think about every art gallery.	The teacher think about every art gallery.	-91.5	-88.5	-11.4375	-11.0625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
149	1	The pedestrian wasn't curing Natalie.	The pedestrians wasn't curing Natalie.	-100.5	-102.5	-12.5625	-12.8125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
150	1	The waitress hasn't sounded like that customer.	The waitresses hasn't sounded like that customer.	-117.5	-120.5	-11.75	-12.0	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
151	1	The patients care for Adam.	The patient care for Adam.	-63.25	-61.25	-10.5625	-10.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
152	1	The guests wear the dresses.	The guest wear the dresses.	-77.5	-78.5	-12.875	-13.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
153	1	The turtles haven't annoyed Galileo.	The turtle haven't annoyed Galileo.	-95.0	-96.0	-11.875	-12.0	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
154	1	The legislatures fire Brad.	The legislature fire Brad.	-66.0	-66.0	-13.25	-13.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
155	1	The photograph looks like Benjamin.	The photographs looks like Benjamin.	-67.5	-68.0	-11.25	-11.375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
156	1	The customer attacks Bruce.	The customers attacks Bruce.	-61.0	-63.25	-12.25	-12.625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
157	1	The girls reveal this guest.	The girl reveal this guest.	-73.5	-73.0	-12.25	-12.1875	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
158	1	The doctors aren't divorcing.	The doctor aren't divorcing.	-81.0	-82.0	-11.625	-11.6875	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
159	1	The glove twists.	The gloves twists.	-54.75	-52.25	-13.6875	-13.0625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
160	1	The guest has respected a woman.	The guests has respected a woman.	-78.0	-80.0	-11.1875	-11.4375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
161	1	The waiters discuss this boy.	The waiter discuss this boy.	-72.0	-72.0	-12.0	-12.0	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
162	1	The actress was attacking Becky.	The actresses was attacking Becky.	-70.5	-72.5	-11.75	-12.0625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
163	1	The lady was breaking that truck.	The ladies was breaking that truck.	-78.0	-78.0	-11.125	-11.1875	False	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
164	1	The associations haven't helped all guests.	The association haven't helped all guests.	-104.0	-105.0	-11.5625	-11.625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
165	1	The adults have scanned the essay.	The adult have scanned the essay.	-83.0	-81.0	-11.8125	-11.5625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
166	1	The doctor sees.	The doctors sees.	-45.5	-47.75	-11.375	-11.9375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
167	1	The association hasn't bored most women.	The associations hasn't bored most women.	-100.0	-100.0	-11.125	-11.125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
168	1	The patients have saluted.	The patient have saluted.	-60.25	-60.0	-12.0625	-12.0	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
169	1	The adults cook.	The adult cook.	-48.25	-48.5	-12.0625	-12.125	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
170	1	The university hires Theodore.	The universities hires Theodore.	-63.5	-62.75	-12.6875	-12.5625	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
